# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 146 5.6021210484e-10 1.4663314607e-13 -6.0369209513e-12 0.0000000000e+00 3.7677622139e-12 7.0120829567e-13 -4.1413666907e-15
 147 5.6460686394e-10 1.4619593928e-13 -6.0537763150e-12 0.0000000000e+00 3.6942634164e-12 6.9074075607e-13 -4.0716460554e-15
 148 5.6898216434e-10 1.4569765181e-13 -6.0676504783e-12 0.0000000000e+00 3.6226615583e-12 6.8049514707e-13 -4.0064374531e-15
 149 5.7333674514e-10 1.4513915324e-13 -6.0784920220e-12 0.0000000000e+00 3.5529298781e-12 6.7046835228e-13 -3.9453830449e-15
 150 5.7766929763e-10 1.4452140946e-13 -6.0862506014e-12 0.0000000000e+00 3.4850339494e-12 6.6065623791e-13 -3.8880952982e-15
 151 5.8197846434e-10 1.4384548430e-13 -6.0908769803e-12 0.0000000000e+00 3.4189315071e-12 6.5105362943e-13 -3.8341564235e-15
 152 5.8626283802e-10 1.4311254122e-13 -6.0923230646e-12 0.0000000000e+00 3.3545722753e-12 6.4165428823e-13 -3.7831178106e-15
 153 5.9052096076e-10 1.4232384501e-13 -6.0905419363e-12 0.0000000000e+00 3.2918977949e-12 6.3245088831e-13 -3.7344994652e-15
 154 5.9475132299e-10 1.4148076345e-13 -6.0854878871e-12 0.0000000000e+00 3.2308412503e-12 6.2343499293e-13 -3.6877894454e-15
 155 5.9895236252e-10 1.4058476898e-13 -6.0771164522e-12 0.0000000000e+00 3.1713272971e-12 6.1459703129e-13 -3.6424432982e-15
 156 6.0312246362e-10 1.3963744040e-13 -6.0653844442e-12 0.0000000000e+00 3.1132718895e-12 6.0592627521e-13 -3.5978834958e-15
 157 6.0725995602e-10 1.3864046454e-13 -6.0502499869e-12 0.0000000000e+00 3.0565821075e-12 5.9741081576e-13 -3.5534988725e-15
 158 6.1136311399e-10 1.3759563795e-13 -6.0316725491e-12 0.0000000000e+00 3.0011559844e-12 5.8903753997e-13 -3.5086440605e-15
 159 6.1543015536e-10 1.3650486854e-13 -6.0096129784e-12 0.0000000000e+00 2.9468823339e-12 5.8079210750e-13 -3.4626389272e-15
 160 6.1945939461e-10 1.3537014899e-13 -5.9840352675e-12 0.0000000000e+00 2.8936640937e-12 5.7266212988e-13 -3.4149025883e-15
 161 6.2344971951e-10 1.3419347057e-13 -5.9549119593e-12 0.0000000000e+00 2.8414910519e-12 5.6464707542e-13 -3.3653700357e-15
