# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 687 2.3983388544e-10 4.9934075409e-12 -1.0114993606e-11 1.0711440832e-14 2.4140040018e-14 5.5297431835e-15 -6.6546168337e-16
 688 2.4017444116e-10 4.9935319973e-12 -1.0326695968e-11 1.0719452949e-14 2.4011037434e-14 5.5460877021e-15 -6.6428747604e-16
 689 2.4053824016e-10 4.9928725866e-12 -1.0537023115e-11 1.0727580168e-14 2.3882900424e-14 5.5620882570e-15 -6.6304957134e-16
 690 2.4092501422e-10 4.9914324466e-12 -1.0745893605e-11 1.0735824008e-14 2.3755623993e-14 5.5777430682e-15 -6.6174839747e-16
 691 2.4133449021e-10 4.9892148079e-12 -1.0953225214e-11 1.0744185993e-14 2.3629202971e-14 5.5930503629e-15 -6.6038439169e-16
 692 2.4176639009e-10 4.9862229948e-12 -1.1158934933e-11 1.0752667652e-14 2.3503632015e-14 5.6080083756e-15 -6.5895800040e-16
 693 2.4222043087e-10 4.9824604254e-12 -1.1362938963e-11 1.0761270522e-14 2.3378905602e-14 5.6226153483e-15 -6.5746967918e-16
 694 2.4269632462e-10 4.9779306122e-12 -1.1565152714e-11 1.0769996141e-14 2.3255018038e-14 5.6368695303e-15 -6.5591989277e-16
 695 2.4319377840e-10 4.9726371623e-12 -1.1765490802e-11 1.0778846057e-14 2.3131963447e-14 5.6507691785e-15 -6.5430911519e-16
 696 2.4371249431e-10 4.9665837779e-12 -1.1963867048e-11 1.0787821821e-14 2.3009735776e-14 5.6643125573e-15 -6.5263782970e-16
 697 2.4425216942e-10 4.9597742570e-12 -1.2160194471e-11 1.0796924989e-14 2.2888328794e-14 5.6774979388e-15 -6.5090652890e-16
 698 2.4481249574e-10 4.9522124931e-12 -1.2354385293e-11 1.0806157126e-14 2.2767736090e-14 5.6903236025e-15 -6.4911571471e-16
 699 2.4539316025e-10 4.9439024765e-12 -1.2546350927e-11 1.0815519798e-14 2.2647951070e-14 5.7027878360e-15 -6.4726589846e-16
 700 2.4599384485e-10 4.9348482938e-12 -1.2736001982e-11 1.0825014580e-14 2.2528966963e-14 5.7148889345e-15 -6.4535760090e-16
 701 2.4661422632e-10 4.9250541290e-12 -1.2923248257e-11 1.0834643051e-14 2.2410776810e-14 5.7266252009e-15 -6.4339135223e-16
 702 2.4725397635e-10 4.9145242635e-12 -1.3107998739e-11 1.0844406796e-14 2.2293373475e-14 5.7379949464e-15 -6.4136769214e-16
 703 2.4791276148e-10 4.9032630768e-12 -1.3290161598e-11 1.0854307405e-14 2.2176749633e-14 5.7489964898e-15 -6.3928716990e-16
 704 2.4859024308e-10 4.8912750465e-12 -1.3469644192e-11 1.0864346473e-14 2.2060897777e-14 5.7596281581e-15 -6.3715034430e-16
 705 2.4928607737e-10 4.8785647492e-12 -1.3646353053e-11 1.0874525604e-14 2.1945810214e-14 5.7698882864e-15 -6.3495778376e-16
 706 2.4999991536e-10 4.8651368604e-12 -1.3820193896e-11 1.0884846402e-14 2.1831479064e-14 5.7797752180e-15 -6.3271006637e-16
 707 2.5073140283e-10 4.8509961554e-12 -1.3991071606e-11 1.0895310482e-14 2.1717896261e-14 5.7892873042e-15 -6.3040777987e-16
 708 2.5148018033e-10 4.8361475092e-12 -1.4158890244e-11 1.0905919460e-14 2.1605053552e-14 5.7984229047e-15 -6.2805152174e-16
 709 2.5224588318e-10 4.8205958974e-12 -1.4323553040e-11 1.0916674961e-14 2.1492942491e-14 5.8071803877e-15 -6.2564189921e-16
 710 2.5302814138e-10 4.8043463961e-12 -1.4484962388e-11 1.0927578614e-14 2.1381554448e-14 5.8155581295e-15 -6.2317952933e-16
 711 2.5382657966e-10 4.7874041828e-12 -1.4643019851e-11 1.0938632053e-14 2.1270880598e-14 5.8235545151e-15 -6.2066503895e-16
 712 2.5464081743e-10 4.7697745364e-12 -1.4797626151e-11 1.0949836918e-14 2.1160911928e-14 5.8311679377e-15 -6.1809906481e-16
 713 2.5547046876e-10 4.7514628379e-12 -1.4948681170e-11 1.0961194856e-14 2.1051639231e-14 5.8383967994e-15 -6.1548225357e-16
 714 2.5631514235e-10 4.7324745705e-12 -1.5096083947e-11 1.0972707518e-14 2.0943053110e-14 5.8452395108e-15 -6.1281526180e-16
 715 2.5717444155e-10 4.7128153203e-12 -1.5239732674e-11 1.0984376560e-14 2.0835143970e-14 5.8516944911e-15 -6.1009875610e-16
 716 2.5804796144e-10 4.6924917122e-12 -1.5379537515e-11 1.0996203139e-14 2.0727903336e-14 5.8577608535e-15 -6.0733335197e-16
 717 2.5893528024e-10 4.6715142387e-12 -1.5515459345e-11 1.1008186379e-14 2.0621327796e-14 5.8634404752e-15 -6.0451942927e-16
 718 2.5983596769e-10 4.6498944896e-12 -1.5647471792e-11 1.1020324871e-14 2.0515415136e-14 5.8687359696e-15 -6.0165731315e-16
 719 2.6074958788e-10 4.6276442218e-12 -1.5775548494e-11 1.1032617180e-14 2.0410163030e-14 5.8736500054e-15 -5.9874733472e-16
 720 2.6167569924e-10 4.6047753607e-12 -1.5899663094e-11 1.1045061839e-14 2.0305569047e-14 5.8781853061e-15 -5.9578983119e-16
 721 2.6261385452e-10 4.5813000001e-12 -1.6019789245e-11 1.1057657357e-14 2.0201630641e-14 5.8823446512e-15 -5.9278514578e-16
 722 2.6356360073e-10 4.5572304031e-12 -1.6135900606e-11 1.1070402208e-14 2.0098345160e-14 5.8861308757e-15 -5.8973362782e-16
 723 2.6452447918e-10 4.5325790028e-12 -1.6247970848e-11 1.1083294842e-14 1.9995709841e-14 5.8895468706e-15 -5.8663563277e-16
 724 2.6549602541e-10 4.5073584026e-12 -1.6355973649e-11 1.1096333677e-14 1.9893721807e-14 5.8925955831e-15 -5.8349152219e-16
 725 2.6647776920e-10 4.4815813773e-12 -1.6459882696e-11 1.1109517103e-14 1.9792378073e-14 5.8952800168e-15 -5.8030166380e-16
 726 2.6746923453e-10 4.4552608735e-12 -1.6559671686e-11 1.1122843481e-14 1.9691675540e-14 5.8976032318e-15 -5.7706643152e-16
 727 2.6846993955e-10 4.4284100099e-12 -1.6655314329e-11 1.1136311141e-14 1.9591610995e-14 5.8995683452e-15 -5.7378620546e-16
 728 2.6947939662e-10 4.4010420784e-12 -1.6746784343e-11 1.1149918384e-14 1.9492181116e-14 5.9011785311e-15 -5.7046137193e-16
 729 2.7049711220e-10 4.3731705446e-12 -1.6834055456e-11 1.1163663482e-14 1.9393382463e-14 5.9024370209e-15 -5.6709232353e-16
 730 2.7152258690e-10 4.3448090482e-12 -1.6917101412e-11 1.1177544677e-14 1.9295211485e-14 5.9033471035e-15 -5.6367945911e-16
 731 2.7255531543e-10 4.3159714038e-12 -1.6995895962e-11 1.1191560179e-14 1.9197664515e-14 5.9039121254e-15 -5.6022318381e-16
 732 2.7359478658e-10 4.2866716016e-12 -1.7070412872e-11 1.1205708171e-14 1.9100737770e-14 5.9041354912e-15 -5.5672390908e-16
 733 2.7464048321e-10 4.2569238079e-12 -1.7140625920e-11 1.1219986804e-14 1.9004427354e-14 5.9040206637e-15 -5.5318205274e-16
 734 2.7569188221e-10 4.2267423656e-12 -1.7206508897e-11 1.1234394199e-14 1.8908729252e-14 5.9035711638e-15 -5.4959803894e-16
 735 2.7674845449e-10 4.1961417952e-12 -1.7268035607e-11 1.1248928446e-14 1.8813639335e-14 5.9027905712e-15 -5.4597229824e-16
 736 2.7780966499e-10 4.1651367949e-12 -1.7325179869e-11 1.1263587606e-14 1.8719153354e-14 5.9016825245e-15 -5.4230526759e-16
 737 2.7887497260e-10 4.1337422417e-12 -1.7377915514e-11 1.1278369708e-14 1.8625266945e-14 5.9002507212e-15 -5.3859739038e-16
 738 2.7994383019e-10 4.1019731918e-12 -1.7426216389e-11 1.1293272750e-14 1.8531975625e-14 5.8984989180e-15 -5.3484911645e-16
 739 2.8101568454e-10 4.0698448812e-12 -1.7470056357e-11 1.1308294700e-14 1.8439274792e-14 5.8964309313e-15 -5.3106090214e-16
 740 2.8208997639e-10 4.0373727264e-12 -1.7509409294e-11 1.1323433495e-14 1.8347159726e-14 5.8940506370e-15 -5.2723321025e-16
 741 2.8316614035e-10 4.0045723249e-12 -1.7544249094e-11 1.1338687041e-14 1.8255625585e-14 5.8913619710e-15 -5.2336651015e-16
 742 2.8424360491e-10 3.9714594561e-12 -1.7574549665e-11 1.1354053210e-14 1.8164667409e-14 5.8883689294e-15 -5.1946127772e-16
 743 2.8532179243e-10 3.9380500817e-12 -1.7600284933e-11 1.1369529848e-14 1.8074280117e-14 5.8850755685e-15 -5.1551799542e-16
 744 2.8640011909e-10 3.9043603461e-12 -1.7621428840e-11 1.1385114763e-14 1.7984458507e-14 5.8814860053e-15 -5.1153715232e-16
 745 2.8747799490e-10 3.8704065775e-12 -1.7637955347e-11 1.1400805738e-14 1.7895197255e-14 5.8776044176e-15 -5.0751924408e-16
 746 2.8855482366e-10 3.8362052883e-12 -1.7649838429e-11 1.1416600519e-14 1.7806490914e-14 5.8734350442e-15 -5.0346477303e-16
 747 2.8963000294e-10 3.8017731757e-12 -1.7657052084e-11 1.1432496822e-14 1.7718333917e-14 5.8689821851e-15 -4.9937424813e-16
 748 2.9070292406e-10 3.7671271223e-12 -1.7659570325e-11 1.1448492333e-14 1.7630720571e-14 5.8642502018e-15 -4.9524818503e-16
 749 2.9177297209e-10 3.7322841968e-12 -1.7657367184e-11 1.1464584702e-14 1.7543645061e-14 5.8592435175e-15 -4.9108710612e-16
 750 2.9283952581e-10 3.6972616544e-12 -1.7650416714e-11 1.1480771551e-14 1.7457101447e-14 5.8539666172e-15 -4.8689154049e-16
 751 2.9390195767e-10 3.6620769380e-12 -1.7638692986e-11 1.1497050467e-14 1.7371083666e-14 5.8484240482e-15 -4.8266202399e-16
 752 2.9495963382e-10 3.6267476780e-12 -1.7622170092e-11 1.1513419005e-14 1.7285585528e-14 5.8426204200e-15 -4.7839909924e-16
 753 2.9601191404e-10 3.5912916936e-12 -1.7600822143e-11 1.1529874687e-14 1.7200600718e-14 5.8365604047e-15 -4.7410331568e-16
 754 2.9705815175e-10 3.5557269932e-12 -1.7574623274e-11 1.1546415004e-14 1.7116122796e-14 5.8302487371e-15 -4.6977522957e-16
 755 2.9809769399e-10 3.5200717747e-12 -1.7543547636e-11 1.1563037414e-14 1.7032145194e-14 5.8236902151e-15 -4.6541540400e-16
 756 2.9912993378e-10 3.4843435451e-12 -1.7507579818e-11 1.1579739229e-14 1.6948662089e-14 5.8168887095e-15 -4.6102442520e-16
 757 3.0015446856e-10 3.4485564564e-12 -1.7466746294e-11 1.1596517289e-14 1.6865671035e-14 5.8098441718e-15 -4.5660295169e-16
 758 3.0117094480e-10 3.4127239192e-12 -1.7421084577e-11 1.1613368283e-14 1.6783170380e-14 5.8025555692e-15 -4.5215166612e-16
 759 3.0217900581e-10 3.3768594802e-12 -1.7370632871e-11 1.1630288858e-14 1.6701158399e-14 5.7950218695e-15 -4.4767125911e-16
 760 3.0317829179e-10 3.3409768226e-12 -1.7315430065e-11 1.1647275623e-14 1.6619633294e-14 5.7872420412e-15 -4.4316242928e-16
 761 3.0416843979e-10 3.3050897664e-12 -1.7255515743e-11 1.1664325146e-14 1.6538593193e-14 5.7792150537e-15 -4.3862588329e-16
 762 3.0514908369e-10 3.2692122690e-12 -1.7190930182e-11 1.1681433952e-14 1.6458036152e-14 5.7709398769e-15 -4.3406233584e-16
 763 3.0611985420e-10 3.2333584256e-12 -1.7121714357e-11 1.1698598529e-14 1.6377960148e-14 5.7624154818e-15 -4.2947250971e-16
 764 3.0708037888e-10 3.1975424695e-12 -1.7047909942e-11 1.1715815321e-14 1.6298363089e-14 5.7536408397e-15 -4.2485713582e-16
 765 3.0803028208e-10 3.1617787727e-12 -1.6969559313e-11 1.1733080732e-14 1.6219242804e-14 5.7446149232e-15 -4.2021695318e-16
 766 3.0896918495e-10 3.1260818465e-12 -1.6886705552e-11 1.1750391124e-14 1.6140597049e-14 5.7353367053e-15 -4.1555270899e-16
 767 3.0989670545e-10 3.0904663414e-12 -1.6799392447e-11 1.1767742820e-14 1.6062423503e-14 5.7258051599e-15 -4.1086515863e-16
 768 3.1081245833e-10 3.0549470481e-12 -1.6707664497e-11 1.1785132097e-14 1.5984719769e-14 5.7160192618e-15 -4.0615506568e-16
 769 3.1171605509e-10 3.0195388975e-12 -1.6611566913e-11 1.1802555196e-14 1.5907483377e-14 5.7059779867e-15 -4.0142320198e-16
 770 3.1260710401e-10 2.9842569616e-12 -1.6511145622e-11 1.1820008311e-14 1.5830711776e-14 5.6956803110e-15 -3.9667034763e-16
 771 3.1348521014e-10 2.9491164534e-12 -1.6406447267e-11 1.1837487598e-14 1.5754402341e-14 5.6851252119e-15 -3.9189729102e-16
 772 3.1434997524e-10 2.9141327278e-12 -1.6297519212e-11 1.1854989167e-14 1.5678552369e-14 5.6743116676e-15 -3.8710482886e-16
 773 3.1520099785e-10 2.8793212817e-12 -1.6184409545e-11 1.1872509090e-14 1.5603159079e-14 5.6632386571e-15 -3.8229376621e-16
 774 3.1603787320e-10 2.8446977547e-12 -1.6067167078e-11 1.1890043394e-14 1.5528219614e-14 5.6519051605e-15 -3.7746491649e-16
 775 3.1686019327e-10 2.8102779294e-12 -1.5945841352e-11 1.1907588063e-14 1.5453731037e-14 5.6403101585e-15 -3.7261910153e-16
 776 3.1766754671e-10 2.7760777318e-12 -1.5820482636e-11 1.1925139041e-14 1.5379690334e-14 5.6284526329e-15 -3.6775715158e-16
 777 3.1845951891e-10 2.7421132319e-12 -1.5691141936e-11 1.1942692226e-14 1.5306094411e-14 5.6163315664e-15 -3.6287990535e-16
 778 3.1923569191e-10 2.7084006437e-12 -1.5557870991e-11 1.1960243476e-14 1.5232940095e-14 5.6039459427e-15 -3.5798821002e-16
 779 3.1999564446e-10 2.6749563265e-12 -1.5420722278e-11 1.1977788604e-14 1.5160224136e-14 5.5912947462e-15 -3.5308292127e-16
 780 3.2073895196e-10 2.6417967843e-12 -1.5279749017e-11 1.1995323380e-14 1.5087943202e-14 5.5783769627e-15 -3.4816490332e-16
 781 3.2146518648e-10 2.6089386671e-12 -1.5135005169e-11 1.2012843532e-14 1.5016093880e-14 5.5651915785e-15 -3.4323502894e-16
 782 3.2217391674e-10 2.5763987708e-12 -1.4986545444e-11 1.2030344742e-14 1.4944672680e-14 5.5517375813e-15 -3.3829417949e-16
 783 3.2286470809e-10 2.5441940377e-12 -1.4834425296e-11 1.2047822652e-14 1.4873676029e-14 5.5380139596e-15 -3.3334324494e-16
 784 3.2353712252e-10 2.5123415573e-12 -1.4678700935e-11 1.2065272856e-14 1.4803100273e-14 5.5240197029e-15 -3.2838312389e-16
 785 3.2419071864e-10 2.4808585664e-12 -1.4519429322e-11 1.2082690908e-14 1.4732941679e-14 5.5097538018e-15 -3.2341472360e-16
 786 3.2482505167e-10 2.4497624495e-12 -1.4356668173e-11 1.2100072314e-14 1.4663196429e-14 5.4952152479e-15 -3.1843896004e-16
 787 3.2543967343e-10 2.4190707395e-12 -1.4190475966e-11 1.2117412540e-14 1.4593860626e-14 5.4804030339e-15 -3.1345675788e-16
 788 3.2603413234e-10 2.3888011178e-12 -1.4020911939e-11 1.2134707005e-14 1.4524930290e-14 5.4653161536e-15 -3.0846905053e-16
 789 3.2660797340e-10 2.3589714153e-12 -1.3848036093e-11 1.2151951084e-14 1.4456401357e-14 5.4499536018e-15 -3.0347678016e-16
 790 3.2716073819e-10 2.3295996120e-12 -1.3671909197e-11 1.2169140107e-14 1.4388269682e-14 5.4343143743e-15 -2.9848089777e-16
 791 3.2769196482e-10 2.3007038383e-12 -1.3492592788e-11 1.2186269360e-14 1.4320531035e-14 5.4183974682e-15 -2.9348236315e-16
 792 3.2820118801e-10 2.2723023748e-12 -1.3310149176e-11 1.2203334084e-14 1.4253181106e-14 5.4022018817e-15 -2.8848214494e-16
 793 3.2868793897e-10 2.2444136530e-12 -1.3124641443e-11 1.2220329476e-14 1.4186215497e-14 5.3857266140e-15 -2.8348122067e-16
 794 3.2915174548e-10 2.2170562559e-12 -1.2936133451e-11 1.2237250684e-14 1.4119629728e-14 5.3689706654e-15 -2.7848057676e-16
 795 3.2959213184e-10 2.1902489181e-12 -1.2744689838e-11 1.2254092816e-14 1.4053419235e-14 5.3519330376e-15 -2.7348120856e-16
 796 3.3000868897e-10 2.1640083687e-12 -1.2550377246e-11 1.2270851283e-14 1.3987579958e-14 5.3346137437e-15 -2.6848399825e-16
 797 3.3040128626e-10 2.1383428162e-12 -1.2353268004e-11 1.2287522875e-14 1.3922110126e-14 5.3170168600e-15 -2.6348934601e-16
 798 3.3076986357e-10 2.1132583451e-12 -1.2153436517e-11 1.2304104707e-14 1.3857008503e-14 5.2991475304e-15 -2.5849753217e-16
 799 3.3111436153e-10 2.0887610626e-12 -1.1950958052e-11 1.2320593869e-14 1.3792273806e-14 5.2810109611e-15 -2.5350883866e-16
 800 3.3143472148e-10 2.0648570990e-12 -1.1745908742e-11 1.2336987428e-14 1.3727904700e-14 5.2626124211e-15 -2.4852354907e-16
 801 3.3173088552e-10 2.0415526071e-12 -1.1538365590e-11 1.2353282426e-14 1.3663899800e-14 5.2439572419e-15 -2.4354194862e-16
 802 3.3200279647e-10 2.0188537630e-12 -1.1328406472e-11 1.2369475881e-14 1.3600257671e-14 5.2250508182e-15 -2.3856432420e-16
 803 3.3225039794e-10 1.9967667655e-12 -1.1116110136e-11 1.2385564783e-14 1.3536976826e-14 5.2058986081e-15 -2.3359096433e-16
 804 3.3247363425e-10 1.9752978364e-12 -1.0901556211e-11 1.2401546101e-14 1.3474055728e-14 5.1865061327e-15 -2.2862215918e-16
 805 3.3267245051e-10 1.9544532206e-12 -1.0684825203e-11 1.2417416777e-14 1.3411492788e-14 5.1668789770e-15 -2.2365820059e-16
 806 3.3284679255e-10 1.9342391859e-12 -1.0465998504e-11 1.2433173729e-14 1.3349286368e-14 5.1470227898e-15 -2.1869938205e-16
 807 3.3299660701e-10 1.9146620231e-12 -1.0245158390e-11 1.2448813850e-14 1.3287434774e-14 5.1269432839e-15 -2.1374599871e-16
 808 3.3312184127e-10 1.8957280463e-12 -1.0022388026e-11 1.2464334006e-14 1.3225936265e-14 5.1066462363e-15 -2.0879834741e-16
 809 3.3322244348e-10 1.8774435925e-12 -9.7977714708e-12 1.2479731040e-14 1.3164789044e-14 5.0861374885e-15 -2.0385672662e-16
 810 3.3329836258e-10 1.8598150219e-12 -9.5713936746e-12 1.2495001768e-14 1.3103991265e-14 5.0654229465e-15 -1.9892143651e-16
 811 3.3334954826e-10 1.8428487179e-12 -9.3433404862e-12 1.2510142983e-14 1.3043541026e-14 5.0445085813e-15 -1.9399277893e-16
 812 3.3337595102e-10 1.8265510871e-12 -9.1136986545e-12 1.2525151450e-14 1.2983436376e-14 5.0234004289e-15 -1.8907105740e-16
 813 3.3337752214e-10 1.8109285592e-12 -8.8825558307e-12 1.2540023910e-14 1.2923675310e-14 5.0021045905e-15 -1.8415657710e-16
 814 3.3335421368e-10 1.7959875873e-12 -8.6500005719e-12 1.2554757078e-14 1.2864255768e-14 4.9806272328e-15 -1.7924964495e-16
 815 3.3330597849e-10 1.7817346477e-12 -8.4161223436e-12 1.2569347644e-14 1.2805175639e-14 4.9589745881e-15 -1.7435056951e-16
 816 3.3323277022e-10 1.7681762399e-12 -8.1810115222e-12 1.2583792270e-14 1.2746432758e-14 4.9371529547e-15 -1.6945966105e-16
 817 3.3313454334e-10 1.7553188869e-12 -7.9447593986e-12 1.2598087595e-14 1.2688024906e-14 4.9151686968e-15 -1.6457723154e-16
 818 3.3301125310e-10 1.7431691351e-12 -7.7074581799e-12 1.2612230230e-14 1.2629949810e-14 4.8930282450e-15 -1.5970359466e-16
 819 3.3286285555e-10 1.7317335542e-12 -7.4692009933e-12 1.2626216762e-14 1.2572205144e-14 4.8707380962e-15 -1.5483906576e-16
 820 3.3268930757e-10 1.7210187371e-12 -7.2300818882e-12 1.2640043751e-14 1.2514788526e-14 4.8483048141e-15 -1.4998396193e-16
 821 3.3249056686e-10 1.7110313006e-12 -6.9901958392e-12 1.2653707731e-14 1.2457697522e-14 4.8257350293e-15 -1.4513860195e-16
 822 3.3226659192e-10 1.7017778847e-12 -6.7496387488e-12 1.2667205209e-14 1.2400929639e-14 4.8030354394e-15 -1.4030330632e-16
 823 3.3201734208e-10 1.6932651528e-12 -6.5085074507e-12 1.2680532667e-14 1.2344482335e-14 4.7802128093e-15 -1.3547839725e-16
 824 3.3174277748e-10 1.6854997922e-12 -6.2668997117e-12 1.2693686560e-14 1.2288353008e-14 4.7572739714e-15 -1.3066419868e-16
 825 3.3144285913e-10 1.6784885133e-12 -6.0249142355e-12 1.2706663317e-14 1.2232539002e-14 4.7342258259e-15 -1.2586103627e-16
 826 3.3111754882e-10 1.6722380505e-12 -5.7826506646e-12 1.2719459340e-14 1.2177037608e-14 4.7110753407e-15 -1.2106923739e-16
 827 3.3076680922e-10 1.6667551616e-12 -5.5402095837e-12 1.2732071006e-14 1.2121846057e-14 4.6878295520e-15 -1.1628913117e-16
 828 3.3039060381e-10 1.6620466281e-12 -5.2976925225e-12 1.2744494662e-14 1.2066961528e-14 4.6644955640e-15 -1.1152104844e-16
 829 3.2998889694e-10 1.6581192551e-12 -5.0552019581e-12 1.2756726633e-14 1.2012381141e-14 4.6410805497e-15 -1.0676532178e-16
 830 3.2956165378e-10 1.6549798716e-12 -4.8128413181e-12 1.2768763214e-14 1.1958101962e-14 4.6175917507e-15 -1.0202228553e-16
 831 3.2910884037e-10 1.6526353301e-12 -4.5707149832e-12 1.2780600673e-14 1.1904120998e-14 4.5940364775e-15 -9.7292275740e-17
 832 3.2863042361e-10 1.6510925070e-12 -4.3289282903e-12 1.2792235253e-14 1.1850435202e-14 4.5704221098e-15 -9.2575630222e-17
 833 3.2812637123e-10 1.6503583024e-12 -4.0875875352e-12 1.2803663169e-14 1.1797041468e-14 4.5467560965e-15 -8.7872688536e-17
 834 3.2759665185e-10 1.6504396404e-12 -3.8467999751e-12 1.2814880609e-14 1.1743936633e-14 4.5230459561e-15 -8.3183791996e-17
 835 3.2704123495e-10 1.6513434688e-12 -3.6066738318e-12 1.2825883733e-14 1.1691117478e-14 4.4992992768e-15 -7.8509283669e-17
 836 3.2646013633e-10 1.6530747289e-12 -3.3673105119e-12 1.2836669244e-14 1.1638581131e-14 4.4755222455e-15 -7.3849552117e-17
 837 3.2585355544e-10 1.6556302267e-12 -3.1287811133e-12 1.2847236095e-14 1.1586326293e-14 4.4517152066e-15 -6.9205163423e-17
 838 3.2522174045e-10 1.6590046547e-12 -2.8911495142e-12 1.2857583811e-14 1.1534352035e-14 4.4278770263e-15 -6.4576731476e-17
 839 3.2456494305e-10 1.6631926122e-12 -2.6544801196e-12 1.2867711919e-14 1.1482657395e-14 4.4040065562e-15 -5.9964874455e-17
 840 3.2388341843e-10 1.6681886052e-12 -2.4188378630e-12 1.2877619955e-14 1.1431241371e-14 4.3801026337e-15 -5.5370214840e-17
 841 3.2317742531e-10 1.6739870461e-12 -2.1842882079e-12 1.2887307459e-14 1.1380102932e-14 4.3561640820e-15 -5.0793379426e-17
 842 3.2244722595e-10 1.6805822531e-12 -1.9508971490e-12 1.2896773976e-14 1.1329241007e-14 4.3321897096e-15 -4.6234999329e-17
 843 3.2169308616e-10 1.6879684500e-12 -1.7187312138e-12 1.2906019057e-14 1.1278654492e-14 4.3081783107e-15 -4.1695710000e-17
 844 3.2091527528e-10 1.6961397659e-12 -1.4878574641e-12 1.2915042258e-14 1.1228342248e-14 4.2841286649e-15 -3.7176151234e-17
 845 3.2011406627e-10 1.7050902351e-12 -1.2583434975e-12 1.2923843140e-14 1.1178303099e-14 4.2600395373e-15 -3.2676967184e-17
 846 3.1928973563e-10 1.7148137962e-12 -1.0302574488e-12 1.2932421270e-14 1.1128535833e-14 4.2359096782e-15 -2.8198806368e-17
 847 3.1844256347e-10 1.7253042926e-12 -8.0366799143e-13 1.2940776222e-14 1.1079039204e-14 4.2117378235e-15 -2.3742321683e-17
 848 3.1757283351e-10 1.7365554713e-12 -5.7864433900e-13 1.2948907572e-14 1.1029811928e-14 4.1875226942e-15 -1.9308170413e-17
 849 3.1668083308e-10 1.7485609832e-12 -3.5525624677e-13 1.2956814905e-14 1.0980852686e-14 4.1632629964e-15 -1.4897014242e-17
 850 3.1576685313e-10 1.7613143827e-12 -1.3357401305e-13 1.2964497810e-14 1.0932160123e-14 4.1389574218e-15 -1.0509519263e-17
 851 3.1483118826e-10 1.7748091272e-12 8.6331519273e-14 1.2971955881e-14 1.0883732847e-14 4.1146046468e-15 -6.1463559930e-18
 852 3.1387413672e-10 1.7890385766e-12 3.0438896131e-13 1.2979188719e-14 1.0835569429e-14 4.0902033331e-15 -1.8081993769e-18
 853 3.1289600042e-10 1.8039959936e-12 5.2052637668e-13 1.2986195929e-14 1.0787668405e-14 4.0657521275e-15 2.5042711959e-18
 854 3.1189708495e-10 1.8196745428e-12 7.3467128002e-13 1.2992977124e-14 1.0740028271e-14 4.0412496615e-15 6.7903718828e-18
 855 3.1087769957e-10 1.8360672906e-12 9.4675063558e-13 1.2999531920e-14 1.0692647489e-14 4.0166945520e-15 1.1049414377e-17
 856 3.0983815724e-10 1.8531672050e-12 1.1566908557e-12 1.3005859941e-14 1.0645524483e-14 3.9920854003e-15 1.5280705897e-17
 857 3.0877877465e-10 1.8709671549e-12 1.3644177993e-12 1.3011960816e-14 1.0598657640e-14 3.9674207928e-15 1.9483549175e-17
 858 3.0769987217e-10 1.8894599104e-12 1.5698567707e-12 1.3017834178e-14 1.0552045309e-14 3.9426993007e-15 2.3657242447e-17
 859 3.0660177395e-10 1.9086381418e-12 1.7729325175e-12 1.3023479669e-14 1.0505685802e-14 3.9179194798e-15 2.7801079440e-17
 860 3.0548480784e-10 1.9284944196e-12 1.9735692300e-12 1.3028896933e-14 1.0459577393e-14 3.8930798709e-15 3.1914349364e-17
 861 3.0434930545e-10 1.9490212145e-12 2.1716905390e-12 1.3034085624e-14 1.0413718319e-14 3.8681789990e-15 3.5996336900e-17
 862 3.0319560219e-10 1.9702108963e-12 2.3672195147e-12 1.3039045399e-14 1.0368106777e-14 3.8432153741e-15 4.0046322188e-17
 863 3.0202403720e-10 1.9920557343e-12 2.5600786650e-12 1.3043775922e-14 1.0322740929e-14 3.8181874905e-15 4.4063580818e-17
 864 3.0083495344e-10 2.0145478968e-12 2.7501899343e-12 1.3048276861e-14 1.0277618897e-14 3.7930938270e-15 4.8047383816e-17
 865 2.9962869765e-10 2.0376794504e-12 2.9374747020e-12 1.3052547893e-14 1.0232738764e-14 3.7679328471e-15 5.1996997640e-17
 866 2.9840562039e-10 2.0614423602e-12 3.1218537806e-12 1.3056588699e-14 1.0188098577e-14 3.7427029985e-15 5.5911684160e-17
 867 2.9716607606e-10 2.0858284893e-12 3.3032474148e-12 1.3060398967e-14 1.0143696342e-14 3.7174027132e-15 5.9790700653e-17
 868 2.9591042285e-10 2.1108295981e-12 3.4815752798e-12 1.3063978389e-14 1.0099530026e-14 3.6920304076e-15 6.3633299793e-17
 869 2.9463902284e-10 2.1364373447e-12 3.6567564798e-12 1.3067326666e-14 1.0055597561e-14 3.6665844824e-15 6.7438729637e-17
 870 2.9335224195e-10 2.1626432840e-12 3.8287095465e-12 1.3070443502e-14 1.0011896835e-14 3.6410633224e-15 7.1206233613e-17
 871 2.9205044995e-10 2.1894388676e-12 3.9973524377e-12 1.3073328609e-14 9.9684257007e-15 3.6154652967e-15 7.4935050515e-17
