# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
  95 3.3584777348e-10 9.2739775082e-14 -2.6049799946e-12 3.7843601550e-16 1.2178845206e-11 1.7410913258e-12 -1.0642420582e-14
  96 3.3978773712e-10 9.4767823923e-14 -2.6913633810e-12 3.8651424755e-16 1.1852076630e-11 1.7033480828e-12 -1.0427127326e-14
  97 3.4375541386e-10 9.6781023624e-14 -2.7780505741e-12 3.9468229568e-16 1.1535996091e-11 1.6668129067e-12 -1.0163333689e-14
  98 3.4775092536e-10 9.8777879371e-14 -2.8649800497e-12 4.0294095927e-16 1.1230600639e-11 1.6314799324e-12 -9.8573834366e-15
  99 3.5177424785e-10 1.0075691554e-13 -2.9520895922e-12 4.1129108879e-16 1.0935795374e-11 1.5973318605e-12 -9.5162844873e-15
 100 3.5582520578e-10 1.0271667738e-13 -3.0393163275e-12 4.1973358705e-16 1.0651390093e-11 1.5643395434e-12 -9.1477267221e-15
 101 3.5990346546e-10 1.0465573278e-13 -3.1265967560e-12 4.2826941037e-16 1.0377095939e-11 1.5324615713e-12 -8.7600997934e-15
 102 3.6400852865e-10 1.0657267390e-13 -3.2138667859e-12 4.3689956986e-16 1.0112522049e-11 1.5016438588e-12 -8.3625109333e-15
 103 3.6813972627e-10 1.0846611892e-13 -3.3010617654e-12 4.4562513259e-16 9.8571722015e-12 1.4718192302e-12 -7.9648027620e-15
 104 3.7229621197e-10 1.1033471374e-13 -3.3881165163e-12 4.5444722284e-16 9.6104414654e-12 1.4429070064e-12 -7.5775710965e-15
 105 3.7647695578e-10 1.1217713369e-13 -3.4749653668e-12 4.6336702331e-16 9.3716128458e-12 1.4148125904e-12 -7.2121827587e-15
 106 3.8068073776e-10 1.1399208524e-13 -3.5615421845e-12 4.7238577635e-16 9.1398539335e-12 1.3874270537e-12 -6.8807933846e-15
 107 3.8490639214e-10 1.1577821702e-13 -3.6477798825e-12 4.8150465235e-16 8.9144084246e-12 1.3606523969e-12 -6.5938271884e-15
 108 3.8915359002e-10 1.1753383607e-13 -3.7336087951e-12 4.9072433266e-16 8.6952065249e-12 1.3344819985e-12 -6.3520011202e-15
 109 3.9342214811e-10 1.1925715728e-13 -3.8189581492e-12 5.0004537390e-16 8.4823288861e-12 1.3089300163e-12 -6.1532807843e-15
 110 3.9771178372e-10 1.2094639156e-13 -3.9037565990e-12 5.0946833570e-16 8.2758175892e-12 1.2840065116e-12 -5.9953163728e-15
 111 4.0202211096e-10 1.2259974653e-13 -3.9879322537e-12 5.1899378054e-16 8.0756748156e-12 1.2597173019e-12 -5.8754341195e-15
 112 4.0635263702e-10 1.2421542732e-13 -4.0714127048e-12 5.2862227358e-16 7.8818615189e-12 1.2360638139e-12 -5.7906277517e-15
