# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 131 4.9088768174e-10 1.4497794631e-13 -5.4391355445e-12 0.0000000000e+00 5.1258420779e-12 8.8469632750e-13 -5.5810566278e-15
 132 4.9542082122e-10 1.4550558013e-13 -5.4940153619e-12 0.0000000000e+00 5.0180422649e-12 8.7036103708e-13 -5.4900739652e-15
 133 4.9995374873e-10 1.4596936184e-13 -5.5467630193e-12 0.0000000000e+00 4.9134347151e-12 8.5639060488e-13 -5.3930917599e-15
 134 5.0448520713e-10 1.4636896110e-13 -5.5973194881e-12 0.0000000000e+00 4.8118919019e-12 8.4277028147e-13 -5.2913964019e-15
 135 5.0901385852e-10 1.4670412188e-13 -5.6456266439e-12 0.0000000000e+00 4.7132658419e-12 8.2948277037e-13 -5.1863573136e-15
 136 5.1353828231e-10 1.4697466427e-13 -5.6916273076e-12 0.0000000000e+00 4.6173876133e-12 8.1650816707e-13 -5.0794285040e-15
 137 5.1805697330e-10 1.4718048615e-13 -5.7352652851e-12 0.0000000000e+00 4.5240668745e-12 8.0382389813e-13 -4.9721501218e-15
 138 5.2256833983e-10 1.4732156499e-13 -5.7764854088e-12 0.0000000000e+00 4.4330913823e-12 7.9140466015e-13 -4.8661500102e-15
 139 5.2707070182e-10 1.4739795956e-13 -5.8152335774e-12 0.0000000000e+00 4.3442265107e-12 7.7922235886e-13 -4.7631452604e-15
 140 5.3156244544e-10 1.4740980010e-13 -5.8514556737e-12 0.0000000000e+00 4.2572655794e-12 7.6725234199e-13 -4.6646155765e-15
 141 5.3604250884e-10 1.4735725381e-13 -5.8850941077e-12 0.0000000000e+00 4.1721876095e-12 7.5549293913e-13 -4.5707827552e-15
 142 5.4050994224e-10 1.4724055915e-13 -5.9160909986e-12 0.0000000000e+00 4.0890147131e-12 7.4394779525e-13 -4.4815302714e-15
 143 5.4496375486e-10 1.4706003880e-13 -5.9443892998e-12 0.0000000000e+00 4.0077625457e-12 7.3261973204e-13 -4.3967217484e-15
 144 5.4940291397e-10 1.4681610131e-13 -5.9699328323e-12 0.0000000000e+00 3.9284401344e-12 7.2151072522e-13 -4.3162005172e-15
 145 5.5382634393e-10 1.4650924280e-13 -5.9926663188e-12 0.0000000000e+00 3.8510497047e-12 7.1062188180e-13 -4.2397891752e-15
 146 5.5823292522e-10 1.4614004862e-13 -6.0125354173e-12 0.0000000000e+00 3.7755865083e-12 6.9995341744e-13 -4.1672891449e-15
 147 5.6262149353e-10 1.4570919505e-13 -6.0294867546e-12 0.0000000000e+00 3.7020386500e-12 6.8950463371e-13 -4.0984802332e-15
 148 5.6699083878e-10 1.4521745092e-13 -6.0434679602e-12 0.0000000000e+00 3.6303869150e-12 6.7927389540e-13 -4.0331201896e-15
 149 5.7133970415e-10 1.4466567934e-13 -6.0544277002e-12 0.0000000000e+00 3.5606045967e-12 6.6925860781e-13 -3.9709442658e-15
 150 5.7566678517e-10 1.4405483935e-13 -6.0623157104e-12 0.0000000000e+00 3.4926573237e-12 6.5945519408e-13 -3.9116647738e-15
