# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
  43 1.7047636411e-10 9.5177192964e-15 1.9367231011e-13 0.0000000000e+00 7.5046100014e-11 8.5466142303e-12 -2.5662720323e-15
  44 1.7295119558e-10 1.0266416864e-14 1.8001747891e-13 0.0000000000e+00 7.1491476275e-11 8.1848761805e-12 -3.1393843233e-15
  45 1.7545255737e-10 1.1052929274e-14 1.6512730453e-13 0.0000000000e+00 6.8177168122e-11 7.8473215472e-12 -4.2572528430e-15
  46 1.7798087645e-10 1.1878393154e-14 1.4873682508e-13 0.0000000000e+00 6.5083393990e-11 7.5316200702e-12 -5.5829103681e-15
  47 1.8053357773e-10 1.2743982677e-14 1.3053615602e-13 0.0000000000e+00 6.2176706585e-11 7.2339724982e-12 -6.7118380989e-15
  48 1.8310710912e-10 1.3650588078e-14 1.1024808832e-13 0.0000000000e+00 5.9420517955e-11 6.9502833223e-12 -7.2694841270e-15
  49 1.8570431038e-10 1.4597739347e-14 8.7892770993e-14 0.0000000000e+00 5.6812455812e-11 6.6803127714e-12 -7.2450693755e-15
  50 1.8832866581e-10 1.5584382609e-14 6.3593205362e-14 0.0000000000e+00 5.4355864006e-11 6.4245163707e-12 -6.7454386826e-15
  51 1.9098205070e-10 1.6609162993e-14 3.7503053122e-14 0.0000000000e+00 5.2048844989e-11 6.1828323109e-12 -5.9033942920e-15
  52 1.9366458299e-10 1.7670410149e-14 9.8081463801e-15 0.0000000000e+00 4.9883872477e-11 5.9546425002e-12 -4.8791148970e-15
  53 1.9637447494e-10 1.8766123760e-14 -1.9272002325e-14 0.0000000000e+00 4.7847404104e-11 5.7387336150e-12 -3.8615746844e-15
  54 1.9910788478e-10 1.9893959053e-14 -4.9482690004e-14 0.0000000000e+00 4.5919494074e-11 5.5332581516e-12 -3.0699623784e-15
  55 2.0186074845e-10 2.1051928048e-14 -8.0606191969e-14 0.0000000000e+00 4.4079548267e-11 5.3362991302e-12 -2.7023757619e-15
  56 2.0463514767e-10 2.2240740514e-14 -1.1270272194e-13 0.0000000000e+00 4.2326151118e-11 5.1478177108e-12 -2.7637291127e-15
  57 2.0743426404e-10 2.3462019178e-14 -1.4592668670e-13 0.0000000000e+00 4.0661485695e-11 4.9681211852e-12 -3.1975798465e-15
  58 2.1026046784e-10 2.4717648048e-14 -1.8045958279e-13 0.0000000000e+00 3.9085477984e-11 4.7972866211e-12 -3.9344860808e-15
  59 2.1311524682e-10 2.6009785808e-14 -2.1651135714e-13 0.0000000000e+00 3.7595648856e-11 4.6351454321e-12 -4.8913714758e-15
  60 2.1599913507e-10 2.7340879219e-14 -2.5432176759e-13 0.0000000000e+00 3.6186966043e-11 4.4812679480e-12 -5.9708900767e-15
  61 2.1891164174e-10 2.8713676515e-14 -2.9416174352e-13 0.0000000000e+00 3.4851696106e-11 4.3349479852e-12 -7.0607911553e-15
