# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 511 3.3510704688e-10 9.7465588511e-13 -6.3322931960e-12 8.3944255863e-15 7.0716412636e-14 2.4914312007e-15 4.9537716058e-16
 512 3.3587232291e-10 9.6632429635e-13 -6.1836050669e-12 8.4208412660e-15 7.0226927492e-14 2.4440124265e-15 4.8252789747e-16
 513 3.3660886017e-10 9.5853821580e-13 -6.0328974330e-12 8.4471845366e-15 6.9741647819e-14 2.3987457946e-15 4.6970551000e-16
 514 3.3731619610e-10 9.5130730415e-13 -5.8802616623e-12 8.4734513821e-15 6.9260525201e-14 2.3556434261e-15 4.5690624889e-16
 515 3.3799386480e-10 9.4464129033e-13 -5.7257907035e-12 8.4996377384e-15 6.8783509423e-14 2.3147172987e-15 4.4412629284e-16
 516 3.3864139706e-10 9.3854997178e-13 -5.5695790944e-12 8.5257394924e-15 6.8310548462e-14 2.2759792459e-15 4.3136174815e-16
 517 3.3925832034e-10 9.3304321452e-13 -5.4117229696e-12 8.5517524823e-15 6.7841588472e-14 2.2394409551e-15 4.1860864833e-16
 518 3.3984415874e-10 9.2813095347e-13 -5.2523200680e-12 8.5776724972e-15 6.7376573778e-14 2.2051139667e-15 4.0586295374e-16
 519 3.4039843301e-10 9.2382319255e-13 -5.0914697410e-12 8.6034952770e-15 6.6915446862e-14 2.1730096732e-15 3.9312055119e-16
 520 3.4092072559e-10 9.2012903001e-13 -4.9292715307e-12 8.6292167120e-15 6.6458154938e-14 2.1431304733e-15 3.8037831119e-16
 521 3.4141087775e-10 9.1705370403e-13 -4.7658208458e-12 8.6548334497e-15 6.6004669909e-14 2.1154429685e-15 3.6763729304e-16
 522 3.4186879794e-10 9.1460146481e-13 -4.6012131800e-12 8.6803423047e-15 6.5554968947e-14 2.0899040143e-15 3.5489962871e-16
 523 3.4229439726e-10 9.1277654177e-13 -4.4355455378e-12 8.7057400600e-15 6.5109027950e-14 2.0664694909e-15 3.4216747334e-16
 524 3.4268758948e-10 9.1158314327e-13 -4.2689164419e-12 8.7310234670e-15 6.4666821536e-14 2.0450942984e-15 3.2944300544e-16
 525 3.4304829105e-10 9.1102545641e-13 -4.1014259403e-12 8.7561892453e-15 6.4228323032e-14 2.0257323511e-15 3.1672842686e-16
 526 3.4337642114e-10 9.1110764677e-13 -3.9331756134e-12 8.7812340825e-15 6.3793504468e-14 2.0083365727e-15 3.0402596297e-16
 527 3.4367190162e-10 9.1183385818e-13 -3.7642685812e-12 8.8061546340e-15 6.3362336570e-14 1.9928588911e-15 2.9133786270e-16
 528 3.4393465712e-10 9.1320821244e-13 -3.5948095108e-12 8.8309475232e-15 6.2934788748e-14 1.9792502330e-15 2.7866639865e-16
 529 3.4416461504e-10 9.1523480914e-13 -3.4249046230e-12 8.8556093410e-15 6.2510829093e-14 1.9674605188e-15 2.6601386713e-16
 530 3.4436170555e-10 9.1791772539e-13 -3.2546617002e-12 8.8801366461e-15 6.2090424367e-14 1.9574386575e-15 2.5338258835e-16
 531 3.4452586161e-10 9.2126101557e-13 -3.0841900932e-12 8.9045259643e-15 6.1673539992e-14 1.9491325415e-15 2.4077490639e-16
 532 3.4465701900e-10 9.2526871111e-13 -2.9136007282e-12 8.9287737889e-15 6.1260140047e-14 1.9424890414e-15 2.2819318938e-16
 533 3.4475511635e-10 9.2994482022e-13 -2.7430061146e-12 8.9528765803e-15 6.0850187259e-14 1.9374540006e-15 2.1563982952e-16
 534 3.4482009515e-10 9.3529332770e-13 -2.5725203516e-12 8.9768307659e-15 6.0443642991e-14 1.9339722307e-15 2.0311724323e-16
 535 3.4485189973e-10 9.4131819465e-13 -2.4022591359e-12 9.0006327401e-15 6.0040467239e-14 1.9319875057e-15 1.9062787119e-16
 536 3.4485047735e-10 9.4802335826e-13 -2.2323397684e-12 9.0242788639e-15 5.9640618623e-14 1.9314425569e-15 1.7817417844e-16
 537 3.4481577815e-10 9.5541273154e-13 -2.0628811619e-12 9.0477654651e-15 5.9244054376e-14 1.9322790682e-15 1.6575865450e-16
 538 3.4474775523e-10 9.6349020312e-13 -1.8940038479e-12 9.0710888381e-15 5.8850730339e-14 1.9344376705e-15 1.5338381341e-16
 539 3.4464636461e-10 9.7225963699e-13 -1.7258299840e-12 9.0942452434e-15 5.8460600952e-14 1.9378579364e-15 1.4105219384e-16
 540 3.4451162268e-10 9.8172381570e-13 -1.5584776310e-12 9.1172312431e-15 5.8073624319e-14 1.9424835138e-15 1.2876643801e-16
 541 3.4434377999e-10 9.9188123929e-13 -1.3920433996e-12 9.1400447147e-15 5.7689777561e-14 1.9482776872e-15 1.1652953048e-16
 542 3.4414315219e-10 1.0027292396e-12 -1.2266193502e-12 9.1626838642e-15 5.7309041862e-14 1.9552082257e-15 1.0434456595e-16
 543 3.4391006306e-10 1.0142650284e-12 -1.0622986854e-12 9.1851468934e-15 5.6931397425e-14 1.9632422790e-15 9.2214671165e-17
 544 3.4364484460e-10 1.0264856965e-12 -8.9917575483e-13 9.2074320001e-15 5.6556823471e-14 1.9723463746e-15 8.0143005021e-17
 545 3.4334783703e-10 1.0393882135e-12 -7.3734606001e-13 9.2295373777e-15 5.6185298228e-14 1.9824864149e-15 6.8132758686e-17
 546 3.4301938886e-10 1.0529694266e-12 -5.7690625924e-13 9.2514612157e-15 5.5816798929e-14 1.9936276738e-15 5.6187155724e-17
 547 3.4265985693e-10 1.0672260604e-12 -4.1795417241e-13 9.2732016995e-15 5.5451301804e-14 2.0057347940e-15 4.4309452218e-17
 548 3.4226960645e-10 1.0821547158e-12 -2.6058878583e-13 9.2947570101e-15 5.5088782074e-14 2.0187717834e-15 3.2502936885e-17
 549 3.4184901103e-10 1.0977518697e-12 -1.0491025712e-13 9.3161253249e-15 5.4729213949e-14 2.0327020125e-15 2.0770931202e-17
 550 3.4139845275e-10 1.1140138740e-12 4.8980079994e-14 9.3373048167e-15 5.4372570616e-14 2.0474882112e-15 9.1167895214e-18
 551 3.4091832216e-10 1.1309369551e-12 2.0097971078e-13 9.3582936547e-15 5.4018824238e-14 2.0630924657e-15 -2.4561008032e-18
 552 3.4040901837e-10 1.1485172135e-12 3.5098493472e-13 9.3790900037e-15 5.3667945945e-14 2.0794762154e-15 -1.3944319300e-17
 553 3.3987094905e-10 1.1667506224e-12 4.9889086058e-13 9.3996920247e-15 5.3319905831e-14 2.0966002499e-15 -2.5344412258e-17
 554 3.3930453050e-10 1.1856330278e-12 6.4459140166e-13 9.4200978744e-15 5.2974672947e-14 2.1144247056e-15 -3.6652892605e-17
 555 3.3871018769e-10 1.2051601473e-12 7.8797927088e-13 9.4403057058e-15 5.2632215292e-14 2.1329090634e-15 -4.7866239789e-17
 556 3.3808835429e-10 1.2253275696e-12 9.2894597595e-13 9.4603136675e-15 5.2292499813e-14 2.1520121447e-15 -5.8980899653e-17
 557 3.3743947271e-10 1.2461307540e-12 1.0673818145e-12 9.4801199044e-15 5.1955492395e-14 2.1716921090e-15 -6.9993284323e-17
 558 3.3676399416e-10 1.2675650294e-12 1.2031758694e-12 9.4997225574e-15 5.1621157856e-14 2.1919064505e-15 -8.0899772077e-17
 559 3.3606237867e-10 1.2896255939e-12 1.3362160036e-12 9.5191197631e-15 5.1289459942e-14 2.2126119952e-15 -9.1696707235e-17
 560 3.3533511091e-10 1.3123069017e-12 1.4663984194e-12 9.5383098822e-15 5.0960365256e-14 2.2337691181e-15 -1.0238098190e-16
 561 3.3458274782e-10 1.3356008083e-12 1.5936566185e-12 9.5572921883e-15 5.0633855183e-14 2.2553545215e-15 -1.1295179811e-16
 562 3.3380587227e-10 1.3594983760e-12 1.7179331850e-12 9.5760661970e-15 5.0309914263e-14 2.2773487832e-15 -1.2340895126e-16
 563 3.3300507750e-10 1.3839904805e-12 1.8391702889e-12 9.5946314392e-15 4.9988526280e-14 2.2997321643e-15 -1.3375225249e-16
 564 3.3218096716e-10 1.4090678101e-12 1.9573096849e-12 9.6129874619e-15 4.9669674257e-14 2.3224846077e-15 -1.4398152878e-16
 565 3.3133415534e-10 1.4347208653e-12 2.0722927107e-12 9.6311338279e-15 4.9353340453e-14 2.3455857370e-15 -1.5409662305e-16
 566 3.3046526665e-10 1.4609399569e-12 2.1840602867e-12 9.6490701159e-15 4.9039506357e-14 2.3690148549e-15 -1.6409739428e-16
 567 3.2957493624e-10 1.4877152061e-12 2.2925529137e-12 9.6667959208e-15 4.8728152683e-14 2.3927509416e-15 -1.7398371759e-16
 568 3.2866380987e-10 1.5150365429e-12 2.3977106728e-12 9.6843108535e-15 4.8419259367e-14 2.4167726534e-15 -1.8375548434e-16
 569 3.2773254394e-10 1.5428937055e-12 2.4994732233e-12 9.7016145414e-15 4.8112805564e-14 2.4410583215e-15 -1.9341260225e-16
 570 3.2678180555e-10 1.5712762394e-12 2.5977798021e-12 9.7187066281e-15 4.7808769639e-14 2.4655859499e-15 -2.0295499548e-16
 571 3.2581227253e-10 1.6001734964e-12 2.6925692223e-12 9.7355867738e-15 4.7507129170e-14 2.4903332148e-15 -2.1238260477e-16
 572 3.2482463354e-10 1.6295746336e-12 2.7837798721e-12 9.7522546551e-15 4.7207860934e-14 2.5152774625e-15 -2.2169538749e-16
 573 3.2381958805e-10 1.6594686127e-12 2.8713497132e-12 9.7687099654e-15 4.6910940912e-14 2.5403957080e-15 -2.3089331778e-16
 574 3.2279784641e-10 1.6898441989e-12 2.9552162804e-12 9.7849524148e-15 4.6616344280e-14 2.5656646341e-15 -2.3997638663e-16
 575 3.2176012996e-10 1.7206899604e-12 3.0353166796e-12 9.8009817303e-15 4.6324045402e-14 2.5910605890e-15 -2.4894460200e-16
 576 3.2070717096e-10 1.7519942668e-12 3.1115875869e-12 9.8167976559e-15 4.6034017834e-14 2.6165595857e-15 -2.5779798890e-16
 577 3.1963971275e-10 1.7837452887e-12 3.1839652479e-12 9.8323999523e-15 4.5746234310e-14 2.6421373001e-15 -2.6653658953e-16
 578 3.1855850975e-10 1.8159309967e-12 3.2523854756e-12 9.8477883979e-15 4.5460666745e-14 2.6677690697e-15 -2.7516046332e-16
 579 3.1746432748e-10 1.8485391606e-12 3.3167836498e-12 9.8629627880e-15 4.5177286225e-14 2.6934298920e-15 -2.8366968708e-16
 580 3.1635791232e-10 1.8815575478e-12 3.3771035989e-12 9.8779231242e-15 4.4896066081e-14 2.7190987318e-15 -2.9206451242e-16
 581 3.1523989958e-10 1.9149745274e-12 3.4333244917e-12 9.8926701866e-15 4.4616991178e-14 2.7447715646e-15 -3.0034584205e-16
 582 3.1411090322e-10 1.9487784799e-12 3.4854346188e-12 9.9072049760e-15 4.4340048850e-14 2.7704486580e-15 -3.0851476561e-16
 583 3.1297154597e-10 1.9829575975e-12 3.5334225719e-12 9.9215285266e-15 4.4065225840e-14 2.7961302923e-15 -3.1657240362e-16
 584 3.1182245939e-10 2.0174998840e-12 3.5772772463e-12 9.9356419063e-15 4.3792508303e-14 2.8218167610e-15 -3.2451990765e-16
 585 3.1066428393e-10 2.0523931533e-12 3.6169878425e-12 9.9495462166e-15 4.3521881798e-14 2.8475083708e-15 -3.3235846043e-16
 586 3.0949766895e-10 2.0876250290e-12 3.6525438687e-12 9.9632425926e-15 4.3253331287e-14 2.8732054413e-15 -3.4008927603e-16
 587 3.0832327273e-10 2.1231829433e-12 3.6839351422e-12 9.9767322038e-15 4.2986841129e-14 2.8989083057e-15 -3.4771360004e-16
 588 3.0714176257e-10 2.1590541364e-12 3.7111517918e-12 9.9900162536e-15 4.2722395082e-14 2.9246173103e-15 -3.5523270970e-16
 589 3.0595381476e-10 2.1952256554e-12 3.7341842594e-12 1.0003095980e-14 4.2459976293e-14 2.9503328151e-15 -3.6264791407e-16
 590 3.0476011467e-10 2.2316843536e-12 3.7530233023e-12 1.0015972655e-14 4.2199567302e-14 2.9760551932e-15 -3.6996055418e-16
 591 3.0356135675e-10 2.2684168898e-12 3.7676599949e-12 1.0028647587e-14 4.1941150031e-14 3.0017848315e-15 -3.7717200319e-16
 592 3.0235824461e-10 2.3054097271e-12 3.7780857311e-12 1.0041122116e-14 4.1684705788e-14 3.0275221306e-15 -3.8428366656e-16
 593 3.0115149100e-10 2.3426491326e-12 3.7842922255e-12 1.0053397620e-14 4.1430215258e-14 3.0532675048e-15 -3.9129698219e-16
 594 2.9994181789e-10 2.3801211758e-12 3.7862715163e-12 1.0065475511e-14 4.1177658505e-14 3.0790213819e-15 -3.9821342060e-16
 595 2.9872995651e-10 2.4178117286e-12 3.7840159666e-12 1.0077357237e-14 4.0927014962e-14 3.1047842040e-15 -4.0503448504e-16
 596 2.9751664736e-10 2.4557064639e-12 3.7775182666e-12 1.0089044279e-14 4.0678263436e-14 3.1305564268e-15 -4.1176171171e-16
 597 2.9630264026e-10 2.4937908550e-12 3.7667714355e-12 1.0100538158e-14 4.0431382097e-14 3.1563385202e-15 -4.1839666988e-16
 598 2.9508869439e-10 2.5320501746e-12 3.7517688237e-12 1.0111840427e-14 4.0186348480e-14 3.1821309681e-15 -4.2494096205e-16
 599 2.9387557834e-10 2.5704694941e-12 3.7325041144e-12 1.0122952676e-14 3.9943139478e-14 3.2079342686e-15 -4.3139622413e-16
 600 2.9266401755e-10 2.6090343011e-12 3.7089756334e-12 1.0133876649e-14 3.9701733743e-14 3.2337501011e-15 -4.3776341610e-16
 601 2.9145453532e-10 2.6477323695e-12 3.6811993876e-12 1.0144614591e-14 3.9462118945e-14 3.2595848588e-15 -4.4404067491e-16
 602 2.9024760805e-10 2.6865519331e-12 3.6491963468e-12 1.0155168908e-14 3.9224284682e-14 3.2854462020e-15 -4.5022540979e-16
 603 2.8904371742e-10 2.7254810707e-12 3.6129881684e-12 1.0165542054e-14 3.8988220091e-14 3.3113418996e-15 -4.5631500691e-16
 604 2.8784335047e-10 2.7645077055e-12 3.5725972005e-12 1.0175736526e-14 3.8753913846e-14 3.3372798291e-15 -4.6230682928e-16
 605 2.8664699961e-10 2.8036196046e-12 3.5280464857e-12 1.0185754871e-14 3.8521354157e-14 3.3632679773e-15 -4.6819821670e-16
 606 2.8545516260e-10 2.8428043783e-12 3.4793597640e-12 1.0195599679e-14 3.8290528767e-14 3.3893144410e-15 -4.7398648567e-16
 607 2.8426834261e-10 2.8820494793e-12 3.4265614768e-12 1.0205273590e-14 3.8061424948e-14 3.4154274270e-15 -4.7966892933e-16
 608 2.8308704822e-10 2.9213422023e-12 3.3696767698e-12 1.0214779288e-14 3.7834029499e-14 3.4416152529e-15 -4.8524281735e-16
 609 2.8191179346e-10 2.9606696831e-12 3.3087314968e-12 1.0224119508e-14 3.7608328746e-14 3.4678863473e-15 -4.9070539586e-16
 610 2.8074309780e-10 3.0000188985e-12 3.2437522226e-12 1.0233297028e-14 3.7384308537e-14 3.4942492507e-15 -4.9605388740e-16
 611 2.7958148620e-10 3.0393766650e-12 3.1747662271e-12 1.0242314677e-14 3.7161954239e-14 3.5207126153e-15 -5.0128549080e-16
 612 2.7842748912e-10 3.0787296385e-12 3.1018015079e-12 1.0251175330e-14 3.6941250738e-14 3.5472852062e-15 -5.0639738113e-16
 613 2.7728164251e-10 3.1180643138e-12 3.0248867845e-12 1.0259881910e-14 3.6722182435e-14 3.5739759012e-15 -5.1138670961e-16
 614 2.7614448789e-10 3.1573670237e-12 2.9440515010e-12 1.0268437391e-14 3.6504733243e-14 3.6007936919e-15 -5.1625060354e-16
 615 2.7501657231e-10 3.1966239386e-12 2.8593258302e-12 1.0276844791e-14 3.6288886588e-14 3.6277476835e-15 -5.2098616622e-16
 616 2.7389844841e-10 3.2358210656e-12 2.7707406764e-12 1.0285107179e-14 3.6074625400e-14 3.6548470957e-15 -5.2559047685e-16
 617 2.7279067443e-10 3.2749442481e-12 2.6783276789e-12 1.0293227674e-14 3.5861932117e-14 3.6821012631e-15 -5.3006059049e-16
 618 2.7169381422e-10 3.3139791651e-12 2.5821192158e-12 1.0301209442e-14 3.5650788680e-14 3.7095196357e-15 -5.3439353796e-16
 619 2.7060843727e-10 3.3529113306e-12 2.4821484071e-12 1.0309055698e-14 3.5441176529e-14 3.7371117790e-15 -5.3858632574e-16
 620 2.6953507604e-10 3.3917266354e-12 2.3784499440e-12 1.0316769665e-14 3.5233078482e-14 3.7648851648e-15 -5.4263770862e-16
 621 2.6847409690e-10 3.4304129876e-12 2.2710625909e-12 1.0324354441e-14 3.5026484418e-14 3.7928384833e-15 -5.4655355345e-16
 622 2.6742582620e-10 3.4689587099e-12 2.1600267492e-12 1.0331813127e-14 3.4821385720e-14 3.8209681745e-15 -5.5034160124e-16
 623 2.6639059268e-10 3.5073519992e-12 2.0453836401e-12 1.0339148870e-14 3.4617773412e-14 3.8492706239e-15 -5.5400970639e-16
 624 2.6536872748e-10 3.5455809269e-12 1.9271753081e-12 1.0346364866e-14 3.4415638149e-14 3.8777421624e-15 -5.5756583717e-16
 625 2.6436056416e-10 3.5836334380e-12 1.8054446251e-12 1.0353464356e-14 3.4214970220e-14 3.9063790659e-15 -5.6101807618e-16
 626 2.6336643870e-10 3.6214973508e-12 1.6802352939e-12 1.0360450630e-14 3.4015759546e-14 3.9351775553e-15 -5.6437462081e-16
 627 2.6238668946e-10 3.6591603566e-12 1.5515918516e-12 1.0367327023e-14 3.3817995678e-14 3.9641337960e-15 -5.6764378375e-16
 628 2.6142165727e-10 3.6966100187e-12 1.4195596736e-12 1.0374096920e-14 3.3621667794e-14 3.9932438980e-15 -5.7083399342e-16
 629 2.6047168538e-10 3.7338337727e-12 1.2841849771e-12 1.0380763753e-14 3.3426764696e-14 4.0225039153e-15 -5.7395379449e-16
 630 2.5953711948e-10 3.7708189253e-12 1.1455148248e-12 1.0387331002e-14 3.3233274812e-14 4.0519098461e-15 -5.7701184833e-16
 631 2.5861830770e-10 3.8075526545e-12 1.0035971285e-12 1.0393802195e-14 3.3041186191e-14 4.0814576320e-15 -5.8001693348e-16
 632 2.5771560064e-10 3.8440220084e-12 8.5848065292e-13 1.0400180908e-14 3.2850486502e-14 4.1111431585e-15 -5.8297794611e-16
 633 2.5682935135e-10 3.8802139055e-12 7.1021501918e-13 1.0406470766e-14 3.2661163031e-14 4.1409622541e-15 -5.8590390055e-16
 634 2.5595991534e-10 3.9161151338e-12 5.5885070856e-13 1.0412675444e-14 3.2473202682e-14 4.1709106906e-15 -5.8880392972e-16
 635 2.5510765062e-10 3.9517123504e-12 4.0443906612e-13 1.0418798664e-14 3.2286591972e-14 4.2009841824e-15 -5.9168728559e-16
 636 2.5427291765e-10 3.9869920809e-12 2.4703230440e-13 1.0424844198e-14 3.2101317032e-14 4.2311783867e-15 -5.9456333970e-16
 637 2.5345607940e-10 4.0219407193e-12 8.6683507074e-14 1.0430815867e-14 3.1917363602e-14 4.2614889030e-15 -5.9744158359e-16
 638 2.5265750133e-10 4.0565445274e-12 -7.6553367427e-14 1.0436717542e-14 3.1734717032e-14 4.2919112730e-15 -6.0033162933e-16
 639 2.5187755139e-10 4.0907896341e-12 -2.4262348221e-13 1.0442553144e-14 3.1553362277e-14 4.3224409803e-15 -6.0324320992e-16
 640 2.5111657241e-10 4.1246623948e-12 -4.1147086551e-13 1.0448326612e-14 3.1373285379e-14 4.3530720080e-15 -6.0618308773e-16
 641 2.5037479856e-10 4.1581504793e-12 -5.8303764246e-13 1.0454041816e-14 3.1194477938e-14 4.3837924757e-15 -6.0914570137e-16
 642 2.4965243698e-10 4.1912418077e-12 -7.5726477857e-13 1.0459702641e-14 3.1016932739e-14 4.4145889025e-15 -6.1212230679e-16
 643 2.4894969525e-10 4.2239241925e-12 -9.3409232721e-13 1.0465313023e-14 3.0840642276e-14 4.4454476399e-15 -6.1510404959e-16
 644 2.4826678141e-10 4.2561853387e-12 -1.1134594258e-12 1.0470876945e-14 3.0665598755e-14 4.4763548711e-15 -6.1808196467e-16
 645 2.4760390392e-10 4.2880128429e-12 -1.2953042924e-12 1.0476398438e-14 3.0491794087e-14 4.5072966101e-15 -6.2104697573e-16
 646 2.4696127170e-10 4.3193941932e-12 -1.4795642212e-12 1.0481881583e-14 3.0319219891e-14 4.5382587014e-15 -6.2398989489e-16
 647 2.4633909410e-10 4.3503167689e-12 -1.6661755798e-12 1.0487330509e-14 3.0147867493e-14 4.5692268190e-15 -6.2690142225e-16
 648 2.4573758091e-10 4.3807678401e-12 -1.8550738047e-12 1.0492749394e-14 2.9977727918e-14 4.6001864661e-15 -6.2977214541e-16
 649 2.4515694235e-10 4.4107345672e-12 -2.0461933980e-12 1.0498142467e-14 2.9808791898e-14 4.6311229742e-15 -6.3259253912e-16
 650 2.4459738907e-10 4.4402040007e-12 -2.2394679232e-12 1.0503514005e-14 2.9641049863e-14 4.6620215025e-15 -6.3535296480e-16
 651 2.4405913217e-10 4.4691630808e-12 -2.4348300022e-12 1.0508868333e-14 2.9474491943e-14 4.6928670375e-15 -6.3804367012e-16
 652 2.4354238318e-10 4.4975986371e-12 -2.6322113107e-12 1.0514209830e-14 2.9309107966e-14 4.7236443919e-15 -6.4065478854e-16
 653 2.4304735404e-10 4.5254973882e-12 -2.8315425751e-12 1.0519542920e-14 2.9144887456e-14 4.7543382044e-15 -6.4317633895e-16
 654 2.4257425713e-10 4.5528459410e-12 -3.0327535687e-12 1.0524872082e-14 2.8981819633e-14 4.7849329385e-15 -6.4559822517e-16
 655 2.4212330526e-10 4.5796307912e-12 -3.2357731075e-12 1.0530201842e-14 2.8819893409e-14 4.8154128827e-15 -6.4791023557e-16
 656 2.4169471167e-10 4.6058383220e-12 -3.4405290469e-12 1.0535536778e-14 2.8659097388e-14 4.8457621490e-15 -6.5010204260e-16
 657 2.4128869001e-10 4.6314548043e-12 -3.6469482781e-12 1.0540881518e-14 2.8499419868e-14 4.8759646727e-15 -6.5216320237e-16
 658 2.4090545437e-10 4.6564663962e-12 -3.8549567237e-12 1.0546240742e-14 2.8340848831e-14 4.9060042117e-15 -6.5408315425e-16
 659 2.4054521925e-10 4.6808591426e-12 -4.0644793347e-12 1.0551619180e-14 2.8183371951e-14 4.9358643457e-15 -6.5585122041e-16
 660 2.4020817459e-10 4.7046196629e-12 -4.2754392331e-12 1.0557021418e-14 2.8026977762e-14 4.9655308057e-15 -6.5745986070e-16
 661 2.3989441019e-10 4.7277372300e-12 -4.4877551286e-12 1.0562451312e-14 2.7871659215e-14 4.9949985192e-15 -6.5891451719e-16
 662 2.3960398963e-10 4.7502017369e-12 -4.7013438375e-12 1.0567912562e-14 2.7717410200e-14 5.0242647195e-15 -6.6022398618e-16
 663 2.3933697507e-10 4.7720030119e-12 -4.9161211269e-12 1.0573408904e-14 2.7564224372e-14 5.0533266293e-15 -6.6139718310e-16
 664 2.3909342724e-10 4.7931308189e-12 -5.1320017107e-12 1.0578944113e-14 2.7412095157e-14 5.0821814611e-15 -6.6244314290e-16
 665 2.3887340546e-10 4.8135748573e-12 -5.3488992456e-12 1.0584522001e-14 2.7261015743e-14 5.1108264168e-15 -6.6337102057e-16
 666 2.3867696761e-10 4.8333247617e-12 -5.5667263272e-12 1.0590146419e-14 2.7110979084e-14 5.1392586884e-15 -6.6419009157e-16
 667 2.3850417012e-10 4.8523701015e-12 -5.7853944860e-12 1.0595821255e-14 2.6961977897e-14 5.1674754570e-15 -6.6490975233e-16
 668 2.3835506797e-10 4.8707003811e-12 -6.0048141833e-12 1.0601550436e-14 2.6814004662e-14 5.1954738938e-15 -6.6553952067e-16
 669 2.3822971469e-10 4.8883050397e-12 -6.2248948075e-12 1.0607337926e-14 2.6667051621e-14 5.2232511593e-15 -6.6608903632e-16
 670 2.3812816232e-10 4.9051734509e-12 -6.4455446699e-12 1.0613187730e-14 2.6521110772e-14 5.2508044037e-15 -6.6656806132e-16
 671 2.3805046145e-10 4.9212949226e-12 -6.6666710007e-12 1.0619103889e-14 2.6376173877e-14 5.2781307670e-15 -6.6698648054e-16
 672 2.3799666116e-10 4.9366586971e-12 -6.8881799452e-12 1.0625090483e-14 2.6232232452e-14 5.3052273786e-15 -6.6735430212e-16
 673 2.3796680905e-10 4.9512539505e-12 -7.1099765598e-12 1.0631151633e-14 2.6089277772e-14 5.3320913574e-15 -6.6768165795e-16
 674 2.3796095122e-10 4.9650697930e-12 -7.3319648080e-12 1.0637291498e-14 2.5947300866e-14 5.3587198121e-15 -6.6797880411e-16
 675 2.3797913224e-10 4.9780952681e-12 -7.5540475564e-12 1.0643514274e-14 2.5806292519e-14 5.3851098410e-15 -6.6825612136e-16
 676 2.3802139520e-10 4.9903193533e-12 -7.7761265707e-12 1.0649824198e-14 2.5666243267e-14 5.4112585317e-15 -6.6852411559e-16
 677 2.3808778161e-10 5.0017309591e-12 -7.9981025119e-12 1.0656225548e-14 2.5527143400e-14 5.4371629617e-15 -6.6879341829e-16
 678 2.3817833150e-10 5.0123189292e-12 -8.2198749319e-12 1.0662722638e-14 2.5388982959e-14 5.4628201979e-15 -6.6907478703e-16
 679 2.3829308332e-10 5.0220720406e-12 -8.4413422704e-12 1.0669319824e-14 2.5251751734e-14 5.4882272967e-15 -6.6937910587e-16
 680 2.3843204310e-10 5.0309804229e-12 -8.6624031148e-12 1.0676021148e-14 2.5115440210e-14 5.5133773813e-15 -6.6971409384e-16
 681 2.3859509102e-10 5.0390398517e-12 -8.8829600222e-12 1.0682829276e-14 2.4980042433e-14 5.5382477811e-15 -6.7007435162e-16
 682 2.3878207281e-10 5.0462475472e-12 -9.1029157718e-12 1.0689746537e-14 2.4845553198e-14 5.5628116378e-15 -6.7045110234e-16
 683 2.3899283044e-10 5.0526007627e-12 -9.3221721041e-12 1.0696775274e-14 2.4711967118e-14 5.5870418045e-15 -6.7083546396e-16
 684 2.3922720209e-10 5.0580967848e-12 -9.5406297169e-12 1.0703917848e-14 2.4579278614e-14 5.6109108443e-15 -6.7121844884e-16
 685 2.3948502213e-10 5.0627329336e-12 -9.7581882621e-12 1.0711176634e-14 2.4447481920e-14 5.6343910294e-15 -6.7159096341e-16
 686 2.3976612112e-10 5.0665065628e-12 -9.9747463414e-12 1.0718554022e-14 2.4316571078e-14 5.6574543404e-15 -6.7194380771e-16
 687 2.4007032580e-10 5.0694150602e-12 -1.0190201503e-11 1.0726052416e-14 2.4186539941e-14 5.6800724648e-15 -6.7226767509e-16
 688 2.4039745905e-10 5.0714558475e-12 -1.0404450240e-11 1.0733674237e-14 2.4057382170e-14 5.7022167963e-15 -6.7255315174e-16
 689 2.4074733987e-10 5.0726263807e-12 -1.0617387980e-11 1.0741421923e-14 2.3929091232e-14 5.7238584334e-15 -6.7279071633e-16
 690 2.4111978340e-10 5.0729241504e-12 -1.0828909092e-11 1.0749297922e-14 2.3801660401e-14 5.7449681791e-15 -6.7297073967e-16
 691 2.4151460087e-10 5.0723466819e-12 -1.1038906873e-11 1.0757304703e-14 2.3675082757e-14 5.7655165389e-15 -6.7308348422e-16
 692 2.4193159961e-10 5.0708915353e-12 -1.1247273549e-11 1.0765444748e-14 2.3549351184e-14 5.7854737207e-15 -6.7311910382e-16
 693 2.4237058300e-10 5.0685563058e-12 -1.1453900273e-11 1.0773720553e-14 2.3424458371e-14 5.8048096331e-15 -6.7306764321e-16
 694 2.4283135048e-10 5.0653386241e-12 -1.1658677115e-11 1.0782134633e-14 2.3300396809e-14 5.8234938849e-15 -6.7291903768e-16
 695 2.4331369754e-10 5.0612361561e-12 -1.1861493067e-11 1.0790689515e-14 2.3177158790e-14 5.8414957834e-15 -6.7266311268e-16
 696 2.4381741566e-10 5.0562466036e-12 -1.2062236030e-11 1.0799387744e-14 2.3054736409e-14 5.8587843343e-15 -6.7228958344e-16
