# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
 388 2.4127095669e-10 2.8538033243e-12 2.8280554037e-12 5.5455851753e-15 1.8305491992e-13 2.7149778729e-14 2.1407386679e-15
 389 2.4008344729e-10 2.8569485801e-12 2.5714834194e-12 5.5621309158e-15 1.8148119023e-13 2.6710436173e-14 2.1319987013e-15
 390 2.3895326071e-10 2.8595771757e-12 2.3150829875e-12 5.5787537091e-15 1.7992436830e-13 2.6277007193e-14 2.1230648703e-15
 391 2.3788017964e-10 2.8616875964e-12 2.0589592864e-12 5.5954563166e-15 1.7838424357e-13 2.5849354680e-14 2.1139334387e-15
 392 2.3686396560e-10 2.8632784091e-12 1.8032191763e-12 5.6122415356e-15 1.7686059366e-13 2.5427336473e-14 2.1046006145e-15
 393 2.3590435879e-10 2.8643482623e-12 1.5479712080e-12 5.6291121997e-15 1.7535318429e-13 2.5010805317e-14 2.0950625494e-15
 394 2.3500107788e-10 2.8648958872e-12 1.2933256324e-12 5.6460711791e-15 1.7386176919e-13 2.4599608828e-14 2.0853153383e-15
 395 2.3415381988e-10 2.8649200986e-12 1.0393944096e-12 5.6631213806e-15 1.7238609001e-13 2.4193589454e-14 2.0753550191e-15
 396 2.3336225993e-10 2.8644197953e-12 7.8629121830e-13 5.6802657480e-15 1.7092587622e-13 2.3792584438e-14 2.0651775724e-15
 397 2.3262605114e-10 2.8633939608e-12 5.3413146504e-13 5.6975072620e-15 1.6948084499e-13 2.3396425776e-14 2.0547789210e-15
 398 2.3194482440e-10 2.8618416647e-12 2.8303229336e-13 5.7148489403e-15 1.6805070114e-13 2.3004940186e-14 2.0441549297e-15
 399 2.3131818825e-10 2.8597620624e-12 3.3112593134e-14 5.7322938382e-15 1.6663513700e-13 2.2617949062e-14 2.0333014048e-15
 400 2.3074573767e-10 2.8571548804e-12 -2.1551370106e-13 5.7498447715e-15 1.6523387477e-13 2.2235305289e-14 2.0222169690e-15
 401 2.3022708132e-10 2.8540218870e-12 -4.6275800174e-13 5.7675034758e-15 1.6384679533e-13 2.1857005209e-14 2.0109118013e-15
 402 2.2976181498e-10 2.8503654757e-12 -7.0853739870e-13 5.7852714171e-15 1.6247381389e-13 2.1483080639e-14 1.9993992133e-15
 403 2.2934951246e-10 2.8461881883e-12 -9.5276801068e-13 5.8031500657e-15 1.6111483796e-13 2.1113562386e-14 1.9876928051e-15
 404 2.2898972537e-10 2.8414927151e-12 -1.1953649812e-12 5.8211408968e-15 1.5976976727e-13 2.0748480235e-14 1.9758064667e-15
 405 2.2868198304e-10 2.8362818969e-12 -1.4362424743e-12 5.8392453896e-15 1.5843849368e-13 2.0387862936e-14 1.9637543797e-15
 406 2.2842579227e-10 2.8305587252e-12 -1.6753136702e-12 5.8574650279e-15 1.5712090117e-13 2.0031738197e-14 1.9515510198e-15
 407 2.2822063722e-10 2.8243263441e-12 -1.9124907614e-12 5.8758012997e-15 1.5581686573e-13 1.9680132673e-14 1.9392111577e-15
 408 2.2806597922e-10 2.8175880508e-12 -2.1476849479e-12 5.8942556976e-15 1.5452625531e-13 1.9333071953e-14 1.9267498617e-15
 409 2.2796125660e-10 2.8103472969e-12 -2.3808064336e-12 5.9128297181e-15 1.5324892978e-13 1.8990580552e-14 1.9141824987e-15
 410 2.2790588453e-10 2.8026076897e-12 -2.6117644213e-12 5.9315248620e-15 1.5198474082e-13 1.8652681900e-14 1.9015247369e-15
 411 2.2789925484e-10 2.7943729931e-12 -2.8404671093e-12 5.9503426345e-15 1.5073353189e-13 1.8319398331e-14 1.8887925468e-15
 412 2.2794073587e-10 2.7856471287e-12 -3.0668216866e-12 5.9692845447e-15 1.4949513818e-13 1.7990751075e-14 1.8760022036e-15
 413 2.2802967228e-10 2.7764341768e-12 -3.2907343288e-12 5.9883521058e-15 1.4826938649e-13 1.7666760242e-14 1.8631702886e-15
 414 2.2816538491e-10 2.7667383778e-12 -3.5121101939e-12 6.0075468353e-15 1.4705609522e-13 1.7347444818e-14 1.8503136912e-15
 415 2.2834717058e-10 2.7565641330e-12 -3.7308534180e-12 6.0268702544e-15 1.4585507428e-13 1.7032822650e-14 1.8374496107e-15
 416 2.2857430195e-10 2.7459160059e-12 -3.9468671113e-12 6.0463238884e-15 1.4466612504e-13 1.6722910439e-14 1.8245955578e-15
 417 2.2884602733e-10 2.7347987233e-12 -4.1600533534e-12 6.0659092667e-15 1.4348904025e-13 1.6417723725e-14 1.8117693572e-15
 418 2.2916157054e-10 2.7232171760e-12 -4.3703131895e-12 6.0856279224e-15 1.4232360400e-13 1.6117276883e-14 1.7989891483e-15
 419 2.2952013070e-10 2.7111764205e-12 -4.5775466260e-12 6.1054813924e-15 1.4116959162e-13 1.5821583105e-14 1.7862733880e-15
 420 2.2992091745e-10 2.6986818685e-12 -4.7816601348e-12 6.1254710039e-15 1.4002679969e-13 1.5530644417e-14 1.7736358021e-15
 421 2.3036325809e-10 2.6857398614e-12 -4.9825894608e-12 6.1455972250e-15 1.3889513727e-13 1.5244421345e-14 1.7610700465e-15
 422 2.3084649380e-10 2.6723571177e-12 -5.1802775948e-12 6.1658602911e-15 1.3777453766e-13 1.4962862176e-14 1.7485645191e-15
 423 2.3136994450e-10 2.6585405477e-12 -5.3746673371e-12 6.1862604170e-15 1.3666492866e-13 1.4685912828e-14 1.7361073604e-15
 424 2.3193290867e-10 2.6442972543e-12 -5.5657012985e-12 6.2067977962e-15 1.3556623246e-13 1.4413516827e-14 1.7236864516e-15
 425 2.3253466324e-10 2.6296345345e-12 -5.7533219008e-12 6.2274726009e-15 1.3447836566e-13 1.4145615299e-14 1.7112894130e-15
 426 2.3317446342e-10 2.6145598805e-12 -5.9374713781e-12 6.2482849820e-15 1.3340123920e-13 1.3882146943e-14 1.6989036024e-15
 427 2.3385154258e-10 2.5990809811e-12 -6.1180917773e-12 6.2692350684e-15 1.3233475829e-13 1.3623048021e-14 1.6865161136e-15
 428 2.3456511210e-10 2.5832057225e-12 -6.2951249593e-12 6.2903229675e-15 1.3127882241e-13 1.3368252336e-14 1.6741137746e-15
 429 2.3531436120e-10 2.5669421900e-12 -6.4685125993e-12 6.3115487643e-15 1.3023332524e-13 1.3117691219e-14 1.6616831460e-15
 430 2.3609845685e-10 2.5502986691e-12 -6.6381961884e-12 6.3329125219e-15 1.2919815464e-13 1.2871293507e-14 1.6492105195e-15
 431 2.3691654356e-10 2.5332836465e-12 -6.8041170339e-12 6.3544142807e-15 1.2817319257e-13 1.2628985530e-14 1.6366819162e-15
 432 2.3776774330e-10 2.5159058116e-12 -6.9662162604e-12 6.3760540588e-15 1.2715831509e-13 1.2390691093e-14 1.6240830849e-15
 433 2.3865115531e-10 2.4981740577e-12 -7.1244348104e-12 6.3978318512e-15 1.2615339227e-13 1.2156331456e-14 1.6113995006e-15
 434 2.3956585596e-10 2.4800974828e-12 -7.2787134457e-12 6.4197476301e-15 1.2515828819e-13 1.1925825319e-14 1.5986163629e-15
 435 2.4051089864e-10 2.4616853916e-12 -7.4289927476e-12 6.4418013447e-15 1.2417286086e-13 1.1699088805e-14 1.5857185942e-15
 436 2.4148531359e-10 2.4429472960e-12 -7.5752131183e-12 6.4639929205e-15 1.2319696223e-13 1.1476035444e-14 1.5726908381e-15
 437 2.4248810776e-10 2.4238929168e-12 -7.7173147814e-12 6.4863222597e-15 1.2223043806e-13 1.1256576151e-14 1.5595174582e-15
 438 2.4351826464e-10 2.4045321847e-12 -7.8552377829e-12 6.5087892408e-15 1.2127312798e-13 1.1040619214e-14 1.5461825357e-15
 439 2.4457474418e-10 2.3848752414e-12 -7.9889219922e-12 6.5313937184e-15 1.2032486535e-13 1.0828070273e-14 1.5326698685e-15
 440 2.4565653744e-10 2.3649323590e-12 -8.1183128548e-12 6.5541353847e-15 1.1938549890e-13 1.0618845585e-14 1.5189677665e-15
 441 2.4676283296e-10 2.3447136904e-12 -8.2433788598e-12 6.5770133508e-15 1.1845495831e-13 1.0412912330e-14 1.5050836164e-15
 442 2.4789285562e-10 2.3242295131e-12 -8.3640946512e-12 6.6000265511e-15 1.1753319070e-13 1.0210249600e-14 1.4910297949e-15
 443 2.4904581218e-10 2.3034903112e-12 -8.4804353321e-12 6.6231738803e-15 1.1662013913e-13 1.0010835230e-14 1.4768189159e-15
 444 2.5022089117e-10 2.2825067773e-12 -8.5923764693e-12 6.6464541930e-15 1.1571574266e-13 9.8146457948e-15 1.4624638324e-15
 445 2.5141726277e-10 2.2612898134e-12 -8.6998940975e-12 6.6698663034e-15 1.1481993622e-13 9.6216565937e-15 1.4479776371e-15
 446 2.5263407870e-10 2.2398505319e-12 -8.8029647239e-12 6.6934089853e-15 1.1393265066e-13 9.4318416448e-15 1.4333736645e-15
 447 2.5387047213e-10 2.2182002569e-12 -8.9015653326e-12 6.7170809712e-15 1.1305381268e-13 9.2451736749e-15 1.4186654915e-15
 448 2.5512555756e-10 2.1963505256e-12 -8.9956733890e-12 6.7408809528e-15 1.1218334479e-13 9.0616241109e-15 1.4038669396e-15
 449 2.5639843069e-10 2.1743130890e-12 -9.0852668440e-12 6.7648075800e-15 1.1132116532e-13 8.8811630706e-15 1.3889920754e-15
 450 2.5768816834e-10 2.1520999137e-12 -9.1703241389e-12 6.7888594614e-15 1.1046718835e-13 8.7037593539e-15 1.3740552124e-15
 451 2.5899382831e-10 2.1297231825e-12 -9.2508242092e-12 6.8130351633e-15 1.0962132371e-13 8.5293804334e-15 1.3590709123e-15
 452 2.6031444932e-10 2.1071952958e-12 -9.3267464896e-12 6.8373332098e-15 1.0878347694e-13 8.3579924458e-15 1.3440539864e-15
 453 2.6164905083e-10 2.0845288729e-12 -9.3980709180e-12 6.8617520826e-15 1.0795354925e-13 8.1895601827e-15 1.3290194966e-15
 454 2.6299663298e-10 2.0617367528e-12 -9.4647779402e-12 6.8862902204e-15 1.0713143749e-13 8.0240470818e-15 1.3139827572e-15
 455 2.6435617648e-10 2.0388319960e-12 -9.5268485140e-12 6.9109460191e-15 1.0631703414e-13 7.8614152174e-15 1.2989593359e-15
 456 2.6572664247e-10 2.0158278851e-12 -9.5842641140e-12 6.9357178310e-15 1.0551022726e-13 7.7016252921e-15 1.2839650554e-15
 457 2.6710697243e-10 1.9927379262e-12 -9.6370067357e-12 6.9606039649e-15 1.0471090047e-13 7.5446366272e-15 1.2690159945e-15
 458 2.6849608807e-10 1.9695758499e-12 -9.6850589000e-12 6.9856026857e-15 1.0391893292e-13 7.3904071539e-15 1.2541284896e-15
 459 2.6989289121e-10 1.9463556130e-12 -9.7284036579e-12 7.0107122143e-15 1.0313419925e-13 7.2388934046e-15 1.2393191361e-15
 460 2.7129633192e-10 1.9230909089e-12 -9.7670298874e-12 7.0359306200e-15 1.0235658535e-13 7.0900569700e-15 1.2246008121e-15
 461 2.7270561541e-10 1.8997936816e-12 -9.8009483622e-12 7.0612554955e-15 1.0158603625e-13 6.9438841164e-15 1.2099706101e-15
 462 2.7412000148e-10 1.8764755674e-12 -9.8301761995e-12 7.0866842716e-15 1.0082250964e-13 6.8003667705e-15 1.1954215269e-15
 463 2.7553873674e-10 1.8531483816e-12 -9.8547316210e-12 7.1122143224e-15 1.0006596028e-13 6.6594961043e-15 1.1809464052e-15
 464 2.7696105462e-10 1.8298241195e-12 -9.8746339593e-12 7.1378429652e-15 9.9316339934e-14 6.5212625289e-15 1.1665379329e-15
 465 2.7838617522e-10 1.8065149570e-12 -9.8899036664e-12 7.1635674601e-15 9.8573597360e-14 6.3856556898e-15 1.1521886424e-15
 466 2.7981330531e-10 1.7832332517e-12 -9.9005623201e-12 7.1893850098e-15 9.7837678289e-14 6.2526644611e-15 1.1378909092e-15
 467 2.8124163818e-10 1.7599915440e-12 -9.9066326323e-12 7.2152927593e-15 9.7108525407e-14 6.1222769406e-15 1.1236369515e-15
 468 2.8267035367e-10 1.7368025576e-12 -9.9081384556e-12 7.2412877952e-15 9.6386078328e-14 5.9944804440e-15 1.1094188289e-15
 469 2.8409861798e-10 1.7136792006e-12 -9.9051047915e-12 7.2673671458e-15 9.5670273577e-14 5.8692614998e-15 1.0952284419e-15
 470 2.8552558371e-10 1.6906345666e-12 -9.8975577971e-12 7.2935277806e-15 9.4961044568e-14 5.7466058440e-15 1.0810575306e-15
 471 2.8695038972e-10 1.6676819351e-12 -9.8855247929e-12 7.3197666100e-15 9.4258321581e-14 5.6264984146e-15 1.0668976738e-15
 472 2.8837216106e-10 1.6448347729e-12 -9.8690342704e-12 7.3460804847e-15 9.3562031745e-14 5.5089233463e-15 1.0527402885e-15
 473 2.8979000894e-10 1.6221067346e-12 -9.8481158989e-12 7.3724661958e-15 9.2872099012e-14 5.3938639653e-15 1.0385766285e-15
 474 2.9120303063e-10 1.5995116638e-12 -9.8228005334e-12 7.3989204742e-15 9.2188444140e-14 5.2813027837e-15 1.0243977841e-15
 475 2.9261030938e-10 1.5770635939e-12 -9.7931202220e-12 7.4254399905e-15 9.1510984671e-14 5.1712214945e-15 1.0101946803e-15
 476 2.9401091438e-10 1.5547767489e-12 -9.7591082131e-12 7.4520213543e-15 9.0839634906e-14 5.0636009657e-15 9.9595807679e-16
 477 2.9540390065e-10 1.5326655444e-12 -9.7207989627e-12 7.4786611142e-15 9.0174305889e-14 4.9584212358e-15 9.8167856654e-16
 478 2.9678830901e-10 1.5107445885e-12 -9.6782281424e-12 7.5053557572e-15 8.9514905385e-14 4.8556615075e-15 9.6734657500e-16
 479 2.9816316596e-10 1.4890286826e-12 -9.6314326461e-12 7.5321017087e-15 8.8861337856e-14 4.7553001431e-15 9.5295235924e-16
 480 2.9952755602e-10 1.4675321204e-12 -9.5804523054e-12 7.5588954173e-15 8.8213516116e-14 4.6573139905e-15 9.3848887866e-16
 481 3.0088084110e-10 1.4462665595e-12 -9.5253350767e-12 7.5857336137e-15 8.7571396716e-14 4.5616763505e-15 9.2396050489e-16
 482 3.0222244760e-10 1.4252430872e-12 -9.4661320253e-12 7.6126130591e-15 8.6934945591e-14 4.4683589376e-15 9.0937457400e-16
 483 3.0355179462e-10 1.4044729167e-12 -9.4028956411e-12 7.6395304601e-15 8.6304126465e-14 4.3773325368e-15 8.9473853926e-16
 484 3.0486829397e-10 1.3839673884e-12 -9.3356798465e-12 7.6664824687e-15 8.5678900836e-14 4.2885669980e-15 8.8005997178e-16
 485 3.0617135008e-10 1.3637379698e-12 -9.2645400048e-12 7.6934656816e-15 8.5059227964e-14 4.2020312306e-15 8.6534656101e-16
 486 3.0746035997e-10 1.3437962562e-12 -9.1895329283e-12 7.7204766404e-15 8.4445064854e-14 4.1176931972e-15 8.5060611541e-16
 487 3.0873471329e-10 1.3241539714e-12 -9.1107168869e-12 7.7475118307e-15 8.3836366240e-14 4.0355199086e-15 8.3584656296e-16
 488 3.0999379216e-10 1.3048229681e-12 -9.0281516164e-12 7.7745676825e-15 8.3233084571e-14 3.9554774174e-15 8.2107595180e-16
 489 3.1123697127e-10 1.2858152285e-12 -8.9418983263e-12 7.8016405693e-15 8.2635169999e-14 3.8775308130e-15 8.0630245080e-16
 490 3.1246361775e-10 1.2671428646e-12 -8.8520197087e-12 7.8287268083e-15 8.2042570357e-14 3.8016442153e-15 7.9153435013e-16
 491 3.1367309117e-10 1.2488181192e-12 -8.7585799465e-12 7.8558226597e-15 8.1455231150e-14 3.7277807696e-15 7.7678006185e-16
 492 3.1486474352e-10 1.2308533658e-12 -8.6616447212e-12 7.8829243268e-15 8.0873095538e-14 3.6559026404e-15 7.6204812052e-16
 493 3.1603791915e-10 1.2132611098e-12 -8.5612812218e-12 7.9100279554e-15 8.0296104321e-14 3.5859710058e-15 7.4734718375e-16
 494 3.1719195475e-10 1.1960539887e-12 -8.4575581529e-12 7.9371296336e-15 7.9724195923e-14 3.5179460522e-15 7.3268603281e-16
 495 3.1832617932e-10 1.1792447724e-12 -8.3505457428e-12 7.9642253918e-15 7.9157306378e-14 3.4517869682e-15 7.1807357320e-16
 496 3.1943991412e-10 1.1628463642e-12 -8.2403157520e-12 7.9913112019e-15 7.8595369315e-14 3.3874519389e-15 7.0351883525e-16
 497 3.2053247267e-10 1.1468718010e-12 -8.1269414816e-12 8.0183829773e-15 7.8038315945e-14 3.3248981406e-15 6.8903097468e-16
 498 3.2160316066e-10 1.1313342541e-12 -8.0104977812e-12 8.0454365727e-15 7.7486075039e-14 3.2640817346e-15 6.7461927322e-16
 499 3.2265127597e-10 1.1162470294e-12 -7.8910610576e-12 8.0724677837e-15 7.6938572922e-14 3.2049578618e-15 6.6029313918e-16
 500 3.2367617496e-10 1.1016226279e-12 -7.7687085868e-12 8.0994724951e-15 7.6395742190e-14 3.1474884161e-15 6.4606005572e-16
 501 3.2467747352e-10 1.0874698939e-12 -7.6435164110e-12 8.1264471310e-15 7.5857548198e-14 3.0916656237e-15 6.3191935901e-16
 502 3.2565485184e-10 1.0737967850e-12 -7.5155613968e-12 8.1533882174e-15 7.5323963313e-14 3.0374891387e-15 6.1786828019e-16
 503 3.2660798852e-10 1.0606113045e-12 -7.3849219337e-12 8.1802922344e-15 7.4794958237e-14 2.9849583237e-15 6.0390398096e-16
 504 3.2753656063e-10 1.0479215022e-12 -7.2516779422e-12 8.2071556159e-15 7.4270501996e-14 2.9340722483e-15 5.9002355310e-16
 505 3.2844024367e-10 1.0357354735e-12 -7.1159108815e-12 8.2339747497e-15 7.3750561929e-14 2.8848296870e-15 5.7622401816e-16
 506 3.2931871158e-10 1.0240613605e-12 -6.9777037578e-12 8.2607459769e-15 7.3235103677e-14 2.8372291169e-15 5.6250232699e-16
 507 3.3017163675e-10 1.0129073515e-12 -6.8371411320e-12 8.2874655918e-15 7.2724091170e-14 2.7912687163e-15 5.4885535938e-16
 508 3.3099868999e-10 1.0022816810e-12 -6.6943091279e-12 8.3141298419e-15 7.2217486621e-14 2.7469463624e-15 5.3527992366e-16
 509 3.3179954055e-10 9.9219263038e-13 -6.5492954399e-12 8.3407349275e-15 7.1715250510e-14 2.7042596293e-15 5.2177275628e-16
 510 3.3257385613e-10 9.8264852728e-13 -6.4021893412e-12 8.3672770015e-15 7.1217341578e-14 2.6632057862e-15 5.0833052143e-16
 511 3.3332130284e-10 9.7365774613e-13 -6.2530816915e-12 8.3937521691e-15 7.0723716810e-14 2.6237817953e-15 4.9494981065e-16
 512 3.3404154522e-10 9.6522870809e-13 -6.1020649455e-12 8.4201564877e-15 7.0234331431e-14 2.5859843100e-15 4.8162714240e-16
 513 3.3473424624e-10 9.5736988114e-13 -5.9492331601e-12 8.4464859668e-15 6.9749138892e-14 2.5498096727e-15 4.6835896171e-16
 514 3.3539906731e-10 9.5008978016e-13 -5.7946820030e-12 8.4727365676e-15 6.9268090856e-14 2.5152539131e-15 4.5514163972e-16
 515 3.3603566823e-10 9.4339696703e-13 -5.6385087604e-12 8.4989042027e-15 6.8791137193e-14 2.4823127459e-15 4.4197147335e-16
 516 3.3664370724e-10 9.3730005070e-13 -5.4808123448e-12 8.5249847361e-15 6.8318225966e-14 2.4509815693e-15 4.2884468484e-16
 517 3.3722284101e-10 9.3180768727e-13 -5.3216933035e-12 8.5509739830e-15 6.7849303419e-14 2.4212554625e-15 4.1575742140e-16
 518 3.3777272460e-10 9.2692858008e-13 -5.1612538260e-12 8.5768677093e-15 6.7384313970e-14 2.3931291843e-15 4.0270575480e-16
 519 3.3829301150e-10 9.2267147981e-13 -4.9995977523e-12 8.6026616317e-15 6.6923200196e-14 2.3665971704e-15 3.8968568092e-16
 520 3.3878340560e-10 9.1904426521e-13 -4.8368270280e-12 8.6283516287e-15 6.6465909440e-14 2.3416495394e-15 3.7669410435e-16
 521 3.3924381869e-10 9.1605115707e-13 -4.6730309456e-12 8.6539343813e-15 6.6012413842e-14 2.3182599880e-15 3.6373182283e-16
 522 3.3967421737e-10 9.1369542649e-13 -4.5082966178e-12 8.6794067497e-15 6.5562690848e-14 2.2963975529e-15 3.5080062554e-16
 523 3.4007457149e-10 9.1198030678e-13 -4.3427125096e-12 8.7047655638e-15 6.5116716633e-14 2.2760305691e-15 3.3790231570e-16
 524 3.4044485415e-10 9.1090899314e-13 -4.1763684443e-12 8.7300076227e-15 6.4674466100e-14 2.2571266663e-15 3.2503871069e-16
 525 3.4078504170e-10 9.1048464236e-13 -4.0093556103e-12 8.7551296945e-15 6.4235912865e-14 2.2396527652e-15 3.1221164203e-16
 526 3.4109511383e-10 9.1071037248e-13 -3.8417665672e-12 8.7801285169e-15 6.3801029254e-14 2.2235750736e-15 2.9942295545e-16
 527 3.4137505354e-10 9.1158926244e-13 -3.6736952523e-12 8.8050007959e-15 6.3369786293e-14 2.2088590830e-15 2.8667451092e-16
 528 3.4162484715e-10 9.1312435183e-13 -3.5052369870e-12 8.8297432070e-15 6.2942153701e-14 2.1954695644e-15 2.7396818267e-16
 529 3.4184448436e-10 9.1531864046e-13 -3.3364884831e-12 8.8543523940e-15 6.2518099882e-14 2.1833705649e-15 2.6130585928e-16
 530 3.4203395827e-10 9.1817508813e-13 -3.1675478494e-12 8.8788249694e-15 6.2097591915e-14 2.1725254040e-15 2.4868944364e-16
 531 3.4219326534e-10 9.2169661426e-13 -2.9985145980e-12 8.9031575142e-15 6.1680595548e-14 2.1628966697e-15 2.3612085308e-16
 532 3.4232240550e-10 9.2588609756e-13 -2.8294896503e-12 8.9273465777e-15 6.1267075193e-14 2.1544462145e-15 2.2360201931e-16
 533 3.4242138211e-10 9.3074637572e-13 -2.6605753442e-12 8.9513886776e-15 6.0856993910e-14 2.1471351525e-15 2.1113488856e-16
 534 3.4249020198e-10 9.3628024509e-13 -2.4918754397e-12 8.9752802995e-15 6.0450313409e-14 2.1409238547e-15 1.9872142152e-16
 535 3.4252887544e-10 9.4249046036e-13 -2.3234951258e-12 8.9990178970e-15 6.0046994032e-14 2.1357719460e-15 1.8636359345e-16
 536 3.4253741631e-10 9.4937973420e-13 -2.1555410267e-12 9.0225978918e-15 5.9646994756e-14 2.1316383010e-15 1.7406339420e-16
 537 3.4251584194e-10 9.5695073697e-13 -1.9881212081e-12 9.0460166731e-15 5.9250273174e-14 2.1284810405e-15 1.6182282821e-16
 538 3.4246417325e-10 9.6520609640e-13 -1.8213451838e-12 9.0692705979e-15 5.8856785495e-14 2.1262575277e-15 1.4964391462e-16
 539 3.4238243470e-10 9.7414839723e-13 -1.6553239220e-12 9.0923559904e-15 5.8466486534e-14 2.1249243646e-15 1.3752868724e-16
 540 3.4227068757e-10 9.8377938325e-13 -1.4901641312e-12 9.1152694673e-15 5.8079334759e-14 2.1244433881e-15 1.2547913285e-16
 541 3.4212913046e-10 9.9409754038e-13 -1.3259509356e-12 9.1380089212e-15 5.7695307608e-14 2.1247998454e-15 1.1349700404e-16
 542 3.4195800152e-10 1.0051004478e-12 -1.1627647453e-12 9.1605725629e-15 5.7314386570e-14 2.1259847012e-15 1.0158400141e-16
 543 3.4175754551e-10 1.0167855690e-12 -1.0006869386e-12 9.1829585996e-15 5.6936552163e-14 2.1279886808e-15 8.9741834862e-17
 544 3.4152801387e-10 1.0291502513e-12 -8.3979986619e-13 9.2051652343e-15 5.6561783923e-14 2.1308022689e-15 7.7972223655e-17
 545 3.4126966473e-10 1.0421917251e-12 -6.8018685475e-13 9.2271906663e-15 5.6190060400e-14 2.1344157079e-15 6.6276896384e-17
 546 3.4098276293e-10 1.0559071030e-12 -5.2193221146e-13 9.2490330909e-15 5.5821359154e-14 2.1388189974e-15 5.4657591012e-17
 547 3.4066758011e-10 1.0702933795e-12 -3.6512122781e-13 9.2706906995e-15 5.5455656749e-14 2.1440018920e-15 4.3116054877e-17
 548 3.4032439467e-10 1.0853474303e-12 -2.0984018368e-13 9.2921616796e-15 5.5092928743e-14 2.1499539008e-15 3.1654044704e-17
 549 3.3995349188e-10 1.1010660114e-12 -5.6176351392e-14 9.3134442150e-15 5.4733149688e-14 2.1566642857e-15 2.0273326620e-17
 550 3.3955516385e-10 1.1174457588e-12 9.5782000247e-14 9.3345364855e-15 5.4376293120e-14 2.1641220604e-15 8.9756761656e-18
 551 3.3912970960e-10 1.1344831874e-12 2.4594560190e-13 9.3554366669e-15 5.4022331554e-14 2.1723159887e-15 -2.2371216912e-18
 552 3.3867743510e-10 1.1521746908e-12 3.9422417969e-13 9.3761429316e-15 5.3671236481e-14 2.1812345839e-15 -1.3363272543e-17
 553 3.3819865328e-10 1.1705165404e-12 5.4052645108e-13 9.3966534479e-15 5.3322978357e-14 2.1908661068e-15 -2.4400972529e-17
 554 3.3769368408e-10 1.1895048847e-12 6.8476012094e-13 9.4169663802e-15 5.2977526602e-14 2.2011985651e-15 -3.5348408324e-17
 555 3.3716285449e-10 1.2091357489e-12 8.2683187741e-13 9.4370798893e-15 5.2634849590e-14 2.2122197115e-15 -4.6203757124e-17
 556 3.3660649855e-10 1.2294050340e-12 9.6664738791e-13 9.4569921321e-15 5.2294914649e-14 2.2239170431e-15 -5.6965186632e-17
 557 3.3602495743e-10 1.2503085162e-12 1.1041112951e-12 9.4767012619e-15 5.1957688048e-14 2.2362777994e-15 -6.7630855051e-17
 558 3.3541857946e-10 1.2718418465e-12 1.2391272127e-12 9.4962054280e-15 5.1623134995e-14 2.2492889616e-15 -7.8198911062e-17
 559 3.3478772012e-10 1.2940005495e-12 1.3715977218e-12 9.5155027761e-15 5.1291219633e-14 2.2629372513e-15 -8.8667493820e-17
 560 3.3413275225e-10 1.3167795237e-12 1.5014312338e-12 9.5345916745e-15 5.0961908932e-14 2.2772098078e-15 -9.9035133041e-17
 561 3.3345409673e-10 1.3401715276e-12 1.6285627854e-12 9.5534713993e-15 5.0635184498e-14 2.2920962447e-15 -1.0930196074e-16
 562 3.3275219262e-10 1.3641686525e-12 1.7529337765e-12 9.5721414674e-15 5.0311031062e-14 2.3075866443e-15 -1.1946853096e-16
 563 3.3202748720e-10 1.3887628183e-12 1.8744851502e-12 9.5906014113e-15 4.9989432602e-14 2.3236708827e-15 -1.2953542270e-16
 564 3.3128043598e-10 1.4139457719e-12 1.9931573916e-12 9.6088507795e-15 4.9670372336e-14 2.3403386288e-15 -1.3950324000e-16
 565 3.3051150273e-10 1.4397090870e-12 2.1088905262e-12 9.6268891363e-15 4.9353832718e-14 2.3575793434e-15 -1.4937261212e-16
 566 3.2972115952e-10 1.4660441630e-12 2.2216241184e-12 9.6447160623e-15 4.9039795439e-14 2.3753822775e-15 -1.5914419366e-16
 567 3.2890988678e-10 1.4929422240e-12 2.3312972704e-12 9.6623311544e-15 4.8728241414e-14 2.3937364724e-15 -1.6881866472e-16
 568 3.2807817332e-10 1.5203943183e-12 2.4378486203e-12 9.6797340256e-15 4.8419150784e-14 2.4126307576e-15 -1.7839673100e-16
 569 3.2722651637e-10 1.5483913172e-12 2.5412163414e-12 9.6969243054e-15 4.8112502911e-14 2.4320537507e-15 -1.8787912401e-16
 570 3.2635542162e-10 1.5769239146e-12 2.6413381400e-12 9.7139016397e-15 4.7808276372e-14 2.4519938555e-15 -1.9726660112e-16
 571 3.2546540326e-10 1.6059826256e-12 2.7381512544e-12 9.7306656911e-15 4.7506448953e-14 2.4724392619e-15 -2.0655994578e-16
 572 3.2455698403e-10 1.6355577862e-12 2.8315924534e-12 9.7472161390e-15 4.7206997648e-14 2.4933779442e-15 -2.1575996762e-16
 573 3.2363069523e-10 1.6656395520e-12 2.9215980350e-12 9.7635526793e-15 4.6909898656e-14 2.5147976603e-15 -2.2486750259e-16
 574 3.2268707679e-10 1.6962178978e-12 3.0081038248e-12 9.7796750249e-15 4.6615127370e-14 2.5366859511e-15 -2.3388341310e-16
