# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3300, i.e. number of multipoles equal to 3299
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
#  l TT               EE               TE                BB               phiphi           Tphi             Ephi             
  87 3.0506425541e-10 7.6033769810e-14 -1.9437059249e-12 0.0000000000e+00 1.5227984074e-11 2.0915461380e-12 -1.1193551483e-14
  88 3.0876434919e-10 7.8074984746e-14 -2.0242640627e-12 0.0000000000e+00 1.4793850443e-11 2.0423984336e-12 -1.0874479889e-14
  89 3.1249676189e-10 8.0119649643e-14 -2.1056291813e-12 0.0000000000e+00 1.4377304119e-11 1.9949747301e-12 -1.0510016499e-14
  90 3.1626105483e-10 8.2166041885e-14 -2.1877648483e-12 0.0000000000e+00 1.3977384566e-11 1.9492156599e-12 -1.0115182764e-14
  91 3.2005651206e-10 8.4212399448e-14 -2.2706349341e-12 0.0000000000e+00 1.3592877899e-11 1.9050380434e-12 -9.7064740212e-15
  92 3.2388212851e-10 8.6256921041e-14 -2.3542036749e-12 0.0000000000e+00 1.3222307897e-11 1.8623340049e-12 -9.3019009009e-15
  93 3.2773659810e-10 8.8297766245e-14 -2.4384357359e-12 0.0000000000e+00 1.2863927014e-11 1.8209700877e-12 -8.9210307246e-15
  94 3.3161870058e-10 9.0333077309e-14 -2.5232916875e-12 0.0000000000e+00 1.2516126744e-11 1.7808209220e-12 -8.5810579970e-15
  95 3.3552855350e-10 9.2361047941e-14 -2.6087135271e-12 0.0000000000e+00 1.2178758064e-11 1.7418778788e-12 -8.2842571744e-15
  96 3.3946652553e-10 9.4379865067e-14 -2.6946371092e-12 0.0000000000e+00 1.1851991845e-11 1.7041550294e-12 -8.0287299627e-15
  97 3.4343284796e-10 9.6387688515e-14 -2.7809965407e-12 0.0000000000e+00 1.1535913709e-11 1.6676556199e-12 -7.8121979632e-15
  98 3.4742760817e-10 9.8382651452e-14 -2.8677241834e-12 0.0000000000e+00 1.1230520679e-11 1.6323716508e-12 -7.6319907133e-15
  99 3.5145074318e-10 1.0036286081e-13 -2.9547506546e-12 0.0000000000e+00 1.0935717825e-11 1.5982834571e-12 -7.4850337283e-15
 100 3.5550203307e-10 1.0232639774e-13 -3.0420048292e-12 0.0000000000e+00 1.0651314915e-11 1.5653592881e-12 -7.3678365421e-15
 101 3.5958109453e-10 1.0427131799e-13 -3.1294138408e-12 0.0000000000e+00 1.0377023059e-11 1.5335548866e-12 -7.2764807486e-15
 102 3.6368737432e-10 1.0619565242e-13 -3.2169030834e-12 0.0000000000e+00 1.0112451360e-11 1.5028130693e-12 -7.2066080429e-15
 103 3.6782014277e-10 1.0809740735e-13 -3.3043962128e-12 0.0000000000e+00 9.8571035592e-12 1.4730633065e-12 -7.1534082624e-15
 104 3.7197848729e-10 1.0997456506e-13 -3.3918151480e-12 0.0000000000e+00 9.6103746857e-12 1.4442213015e-12 -7.1116074280e-15
 105 3.7616130582e-10 1.1182508418e-13 -3.4790800727e-12 0.0000000000e+00 9.3715477038e-12 1.4161885707e-12 -7.0754557855e-15
 106 3.8036730037e-10 1.1364690014e-13 -3.5661094371e-12 0.0000000000e+00 9.1397901607e-12 1.3888520233e-12 -7.0387158465e-15
 107 3.8459523675e-10 1.1543799259e-13 -3.6528223199e-12 0.0000000000e+00 8.9143457223e-12 1.3621101344e-12 -6.9958970200e-15
 108 3.8884477670e-10 1.1719659681e-13 -3.7391458660e-12 0.0000000000e+00 8.6951446267e-12 1.3359562810e-12 -6.9461698306e-15
 109 3.9311574348e-10 1.1892102102e-13 -3.8250088339e-12 0.0000000000e+00 8.4822675779e-12 1.3104056255e-12 -6.8899462242e-15
 110 3.9740786171e-10 1.2060958300e-13 -3.9103393477e-12 0.0000000000e+00 8.2757567138e-12 1.2854693584e-12 -6.8276799187e-15
 111 4.0172075358e-10 1.2226061121e-13 -3.9950649231e-12 0.0000000000e+00 8.0756142775e-12 1.2611545545e-12 -6.7598673893e-15
 112 4.0605393515e-10 1.2387244591e-13 -4.0791124936e-12 0.0000000000e+00 7.8818012897e-12 1.2374640284e-12 -6.6870488549e-15
 113 4.1040681256e-10 1.2544344030e-13 -4.1624084358e-12 0.0000000000e+00 7.6942362192e-12 1.2143961909e-12 -6.6098092643e-15
 114 4.1477867835e-10 1.2697196164e-13 -4.2448785965e-12 0.0000000000e+00 7.5127936554e-12 1.1919449046e-12 -6.5287792819e-15
 115 4.1916870765e-10 1.2845639240e-13 -4.3264483178e-12 0.0000000000e+00 7.3373029795e-12 1.1700993399e-12 -6.4446362741e-15
